Bandleader,Orchestra,Date,Title,Genre,Singer,Label,Master,Composer,Author,Arranger,Grouping,Pianist,Bassist,Bandoneons,Strings
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,7/16/1951,La Cumparsita,Tango,Instrumental,Music Hall,Tape,Gerardo Rodríguez,Pascual Contursi; Enrique Maroni; Gerardo Rodríguez,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,7/16/1951,Como Los Nardos En Flor,Tango,Instrumental,Music Hall,Tape,Teófilo Lespés; Mario Lespés,Eduardo Viera,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,7/16/1951,Nido Gaucho,Tango,Mario Pomar,Music Hall,Tape,Carlos Di Sarli,Héctor Marcó,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,9/26/1951,El Amanecer,Tango,Instrumental,Music Hall,Tape,Roberto Firpo,,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,9/26/1951,Milonguero Viejo,Tango,Instrumental,Music Hall,Tape,Carlos Di Sarli,Enrique Sotelo,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,9/26/1951,Comme Il Faut,Tango,Instrumental,Music Hall,Tape,Eduardo Arolas,Gabriel Clausi,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,9/26/1951,La Morocha,Tango,Instrumental,Music Hall,Tape,Enrique Saborido,Ángel Villoldo,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,10/23/1951,Didí,Tango,Instrumental,Music Hall,Tape,Roberto Firpo,,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,10/23/1951,Organito De La Tarde,Tango,Instrumental,Music Hall,Tape,Castillo Cátulo,José Castillo,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,10/23/1951,El Once,Tango,Instrumental,Music Hall,Tape,Osvaldo Fresedo,Emilio Fresedo,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,10/23/1951,El Recodo,Tango,Instrumental,Music Hall,Tape,Alejandro Junnissi,Armando Tagini,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,12/6/1951,Don Juan,Tango,Instrumental,Music Hall,Tape,Ernesto Ponzio,Ricardo Podestá,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,12/6/1951,El Caburé,Tango,Instrumental,Music Hall,Tape,Arturo Bassi,,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,12/6/1951,El Ciruja,Tango,Instrumental,Music Hall,Tape,Ernesto Cruz,Francisco Marino,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,12/6/1951,El Pollito,Tango,Instrumental,Music Hall,Tape,Francisco Canaro,,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,4/8/1952,Rodríguez Peña,Tango,Instrumental,Music Hall,Tape,Vicente Greco,Ernesto Temes; Juan Velich; Rafael Velich,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,4/8/1952,Nueve Puntos,Tango,Instrumental,Music Hall,Tape,Francisco Canaro,,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,4/8/1952,Domani,Tango,Mario Pomar,Music Hall,Tape,Carlos Viván,Cátulo Castillo,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,4/8/1952,Un Momento,Vals,Oscar Serpa,Music Hall,Tape,Héctor Stamponi,Héctor Stamponi,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,6/10/1952,Cuatro Vidas,Tango,Oscar Serpa,Music Hall,Tape,Carlos Di Sarli,Héctor Marcó,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,6/10/1952,Sueño De Juventud,Vals,Oscar Serpa,Music Hall,Tape,Enrique Discépolo,Enrique Discépolo,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,6/10/1952,La Cachila,Tango,Instrumental,Music Hall,Tape,Eduardo Arolas,Héctor Polito,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,6/10/1952,Los Treinta Y Tres Orientales,Tango,Instrumental,Music Hall,Tape,José Felipetti; Rosario Mazzeo,Arturo Rodríguez,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,7/22/1952,Siete Palabras,Tango,Instrumental,Music Hall,Tape,Juan Maglio,Alfredo Bigeschi,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,7/22/1952,El Ingeniero,Tango,Instrumental,Music Hall,Tape,Alejandro Junnissi,,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,7/22/1952,Por El Camino,Tango,Oscar Serpa,Music Hall,Tape,José Bohr,José Castillo,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,7/22/1952,Porteña Y Nada Más,Milonga,Mario Pomar,Music Hall,Tape,Mario Rafaelli; Genaro Caliendo; Filinto Rebechi,Mario Rafaelli; Genaro Caliendo; Filinto Rebechi,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,9/15/1952,A La Luz Del Candil,Tango,Mario Pomar,Music Hall,Tape,Carlos Flores,Julio Navarrine,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,9/15/1952,Así Era Mi Novia,Tango,Mario Pomar,Music Hall,Tape,Carlos Di Sarli,Héctor Marcó,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,9/15/1952,Barba De Choclo,Tango,Instrumental,Music Hall,Tape,﻿Vicente Greco,Carlos Pesce,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,9/15/1952,Cara Sucia,Tango,Instrumental,Music Hall,Tape,Francisco Canaro,Juan Caruso,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,10/27/1952,Champagne Tango,Tango,Instrumental,Music Hall,Tape,Manuel Aróztegui,,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,10/27/1952,Mi Refugio,Tango,Instrumental,Music Hall,Tape,Juan Cobián,Pedro Córdoba,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,10/27/1952,Bar Exposición,Tango,Instrumental,Music Hall,Tape,Luis Teisseire,,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,10/27/1952,Pimienta,Tango,Instrumental,Music Hall,Tape,Osvaldo Fresedo,,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,12/12/1952,Don José María,Tango,Instrumental,Music Hall,Tape,Anselmo Mendizábal,Carlos Waiss; Ernesto Temes,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,12/12/1952,El Distinguido Ciudadano,Tango,Instrumental,Music Hall,Tape,Peregrino Paulos,,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,12/12/1952,La Viruta,Tango,Instrumental,Music Hall,Tape,Vicente Greco,,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,12/12/1952,Marianito,Tango,Instrumental,Music Hall,Tape,Domingo Salerno,,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,3/5/1953,Con Alma Y Vida,Milonga,Oscar Serpa,Music Hall,Tape,Carlos Di Sarli,Héctor Marcó,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,3/5/1953,No Me Pregunten Por Qué,Tango,Mario Pomar,Music Hall,Tape,Carlos Di Sarli,Reynaldo Pignataro,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,3/5/1953,Se Muere De Amor,Tango,Mario Pomar,Music Hall,Tape,Pedro Maffia,Cátulo Castillo,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,3/5/1953,Siempre Más,Tango,Oscar Serpa,Music Hall,Tape,Emilio Brameri,Juan Bruno,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,4/21/1953,De Vuelta,Vals,Oscar Serpa,Music Hall,Tape,Carlos Lázzari,Carlos Bahr,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,4/21/1953,Quién Te Iguala,Tango,Instrumental,Music Hall,Tape,Alejandro Michetti,Francisco Bohigas,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,4/21/1953,Tangueando Te Quiero,Tango,Mario Pomar,Music Hall,Tape,Carlos Di Sarli,Héctor Marcó,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,4/21/1953,Viento Verde,Tango,Oscar Serpa,Music Hall,Tape,Ernesto Cruz,Horacio Sanguinetti,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,6/26/1953,Clavel Del Aire,Tango,Oscar Serpa,Music Hall,Tape,Juan Filiberto,Fernando Valdés,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,6/26/1953,La Capilla Blanca,Tango,Mario Pomar,Music Hall,Tape,Carlos Di Sarli,Héctor Marcó,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,6/26/1953,Tu Pálida Voz,Vals,Mario Pomar,Music Hall,Tape,Charlo,Homero Manzi,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,6/26/1953,Un Lamento,Tango,Instrumental,Music Hall,Tape,Graciano Leone,,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,8/14/1953,Déjame Hablar,Tango,Mario Pomar,Music Hall,Tape,Arturo Gallucci,Abel Aznar,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,8/14/1953,Dinero Dinero,Tango,Oscar Serpa,Music Hall,Tape,Enrique Delfino,Cátulo Castillo,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,8/14/1953,El Jagüel,Tango,Instrumental,Music Hall,Tape,Carlos Posadas,José Fernández,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,8/14/1953,Re Fa Si,Tango,Instrumental,Music Hall,Tape,Enrique Delfino,,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,10/30/1953,Caminito,Tango,Oscar Serpa,Music Hall,Tape,Juan Filiberto,Gabino Peñaloza,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,10/30/1953,Porteño Y Bailarín,Tango,Mario Pomar,Music Hall,Tape,Carlos Di Sarli,Héctor Marcó,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,10/30/1953,Quejas De Bandoneón,Tango,Instrumental,Music Hall,Tape,Juan Filiberto,,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,10/30/1953,Tierra Negra,Tango,Instrumental,Music Hall,Tape,Graciano De Leone; Juan Noli,Francisco Bastardi,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,12/18/1953,La Novia Del Mar,Tango,Oscar Serpa,Music Hall,Tape,José Ranieri; Elías Randal,Horacio Sanguinetti,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,12/18/1953,Al Compás Del Corazón,Tango,Oscar Serpa,Music Hall,Tape,Domingo Federico,Homero Expósito,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
Carlos Di Sarli,Carlos Di Sarli y su Orquesta Típica,12/18/1953,Duelo Criollo,Tango,Mario Pomar,Music Hall,Tape,Juan Rezzano,Lito Bayardo,,51-54 / Music Hall ,Carlos Di Sarli,Alfredo Sciarretta ,"Félix Verdi, Federico Scorticati, Ángel Ramos, Luis Masturini, Juan Carlos Matino","Roberto Guisado, Bernardo Weber, Ángel Goicoechea, Simón Bajour, Claudio González, Alfredo Pérez"
