 Bandleader , Orchestra , Date , Title , Genre , Singer , Label , Master , Composer , Author , Arranger , Grouping ,Pianist,Bassist,Bandoneons,Strings
Osvaldo Fresedo,Orquesta Típica Fresedo,4/24/1928,Caperucita Roja,Tango,Instrumental,Odeon,78rpm,José Rizzuti,,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,4/24/1928,Era De Ley,Tango,Ernesto Famá,Odeon,78rpm,Virgilio Carmona,Emilio Falero,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,4/24/1928,Quiero Verte Sufrir,Tango,Instrumental,Odeon,78rpm,José Rizzuti,Adolfo Muzzi,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,4/24/1928,Simpática Muchachita,Tango,Ernesto Famá,Odeon,78rpm,Carlos Marcucci,,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,4/24/1928,Victoria!,Tango,Instrumental,Odeon,78rpm,Eduardo Armani,,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,5/3/1928,El Carrerito,Tango,Ernesto Famá,Odeon,78rpm,Raúl Hoyos,Alberto Vacarezza,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,5/3/1928,Esta Noche Me Emborracho,Tango,Ernesto Famá,Odeon,78rpm,Enrique Discépolo,,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,5/3/1928,Llevatelo Todo,Tango,Ernesto Famá,Odeon,78rpm,Rodolfo Sciammarella,,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,5/3/1928,Percantina,Tango,Instrumental,Odeon,78rpm,Alberto Rodríguez,,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,5/3/1928,Promesa Cumplida,Tango,Instrumental,Odeon,78rpm,Luis Hugue,,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,5/3/1928,Serás Mía,Tango,Instrumental,Odeon,78rpm,Justo Trivelli,,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,5/3/1928,Trigo Limpio,Tango,Instrumental,Odeon,78rpm,Ángel Bozzi,,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,5/15/1928,Aterrizaje,Tango,Instrumental,Odeon,78rpm,José Ruffet,,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,5/15/1928,Corazoncito,Tango,Instrumental,Odeon,78rpm,Rafael Rossi,José Rial,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,5/15/1928,Frivolité,Tango,Instrumental,Odeon,78rpm,Enrique Delfino,,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,5/15/1928,Resignate Hermano,Tango,Instrumental,Odeon,78rpm,José Ricardo; Guillermo Barbieri,José Rial,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,5/22/1928,Acomodate,Tango,Instrumental,Odeon,78rpm,Ateo Dapiaggi,,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,5/22/1928,Cata (Cota?),Tango,Instrumental,Odeon,78rpm,Domingo Mazziotti,,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,5/22/1928,El Héroe,Tango,Instrumental,Odeon,78rpm,Arturo Holghi,,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,5/22/1928,Ensueños,Tango,Instrumental,Odeon,78rpm,Juan Salvatore,Armando Tagini,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,5/29/1928,Carmen,Tango,Instrumental,Odeon,78rpm,Armando Cernuda,,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,5/29/1928,Decadencia,Tango,Instrumental,Odeon,78rpm,Pedro Carabajal Chaves,,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,5/29/1928,Quiero Estar Solo,Tango,Instrumental,Odeon,78rpm,Domingo Di Domenico,,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,6/6/1928,Claro De Luna,Tango,Instrumental,Odeon,78rpm,R. Giovinazzi,Juan Castillo,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,6/6/1928,"Corazón, Pa Qué Lloras",Tango,Ernesto Famá,Odeon,78rpm,Pedro Ferro,,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,6/6/1928,Deja Esa Vida,Tango,Instrumental,Odeon,78rpm,Atilio Basile,,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,6/6/1928,Pura Estampa,Tango,Instrumental,Odeon,78rpm,José Rodríguez,,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,6/8/1928,Alma De Milonga,Tango,Instrumental,Odeon,78rpm,Carlos Warren,Juan Baüer,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,6/8/1928,Como El Humo,Tango,Ernesto Famá,Odeon,78rpm,Manuel Servetto,,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,6/8/1928,La Última Carta,Tango,Ernesto Famá,Odeon,78rpm,Jaime Airaldi,,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,6/8/1928,Viva La Patria!,Tango,Ernesto Famá,Odeon,78rpm,Antonio Scatasso,Alberto Vacarezza,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,6/15/1928,El Conventillo,Tango,Instrumental,Odeon,78rpm,Rafael Rossi,,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,6/15/1928,Madrecita Buena,Tango,Instrumental,Odeon,78rpm,Ramón Montes,,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,6/15/1928,Pordiosera,Tango,Instrumental,Odeon,78rpm,Antonio Bonavena,,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,6/15/1928,Una Esperanza,Vals,Instrumental,Odeon,78rpm,Antonio Bonavena,,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,6/18/1928,La Vieja Está En La Cueva,Tango,Ernesto Famá,Odeon,78rpm,Francisco della Rocca,P. della Rocca,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,6/18/1928,Pasión,Tango,Ernesto Famá,Odeon,78rpm,José Rizzuti,,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,6/18/1928,Yo Soy Un Tipo Bien,Tango,Ernesto Famá,Odeon,78rpm,J. Piris,,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,6/25/1928,Barrio Piñeyro,Tango,Ernesto Famá,Odeon,78rpm,Rafael Tuegols; Domingo Precona,Dante Linyera,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,6/25/1928,Chanta Cuatro,Tango,Ernesto Famá,Odeon,78rpm,Enrique Cadícamo,,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,6/25/1928,Tierra Hermana,Tango,Ernesto Famá,Odeon,78rpm,Guillermo Barbieri,Eugenio Cárdenas,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,7/3/1928,A Toda Vela,Tango,Ernesto Famá,Odeon,78rpm,Francisco Lomuto,,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,7/3/1928,Hijos De Nadie,Tango,Ernesto Famá,Odeon,78rpm,Juan Maglio,José Perrusine Fernández,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,7/3/1928,Mañanitas De Montmartre,Tango,Instrumental,Odeon,78rpm,Lucio Demare,,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,7/3/1928,Qué Vachaché,Tango,Ernesto Famá,Odeon,78rpm,Enrique Discépolo,,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,7/10/1928,Madrigal Criollo,Tango,Ernesto Famá,Odeon,78rpm,Adolfo Muzzi,,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,7/10/1928,Mentiras,Tango,Ernesto Famá,Odeon,78rpm,Luis Minervini,Francisco García Jiménez,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,7/10/1928,Papirusa,Tango,Instrumental,Odeon,78rpm,Oscar Roma,,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,7/10/1928,Se Acabó La Yeta,Tango,Instrumental,Odeon,78rpm,Ricardo González,,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,7/17/1928,Guitarra Gaucha,Tango,Ernesto Famá,Odeon,78rpm,Carlos Sánchez,,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,7/17/1928,La Borrachera Del Tango,Tango,Instrumental,Odeon,78rpm,Adolfo Avilés,Enrique Maroni,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,7/17/1928,Mi Última Noche,Tango,Ernesto Famá,Odeon,78rpm,Eduardo Armani,,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,7/17/1928,"Ríe, Arlequín",Tango,Ernesto Famá,Odeon,78rpm,Ernesto Famá,Ernesto Famá,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez, Luis Minervini","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,7/26/1928,La Muchacha Del Circo,Tango,Instrumental,Odeon,78rpm,Gerardo Matos Rodríguez,,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,7/26/1928,Mishiadura,Tango,Instrumental,Odeon,78rpm,Domingo Platerotti,,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,7/26/1928,Pegaste La Falta,Tango,Instrumental,Odeon,78rpm,Pedro Maffia,,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,7/26/1928,Y Si La Ves Dale Un Beso,Tango,Instrumental,Odeon,78rpm,Carlos Camba,,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Jazz Band Fresedo,8/8/1928,Charmaine,Vals,Instrumental,Odeon,78rpm,Erno Rapee; Lew Pollack,,,26-28 / Sextet,,,"Osvaldo Fresedo, **Unknown (wind)",
Osvaldo Fresedo,Jazz Band Fresedo,8/8/1928,En Un Pueblito De España,Vals,Instrumental,Odeon,78rpm,Mabel Wayne,,,26-28 / Sextet,,,"Osvaldo Fresedo, **Unknown (wind)",
Osvaldo Fresedo,Jazz Band Fresedo,8/8/1928,Ramona,Vals,Instrumental,Odeon,78rpm,Mabel Wayne,,,26-28 / Sextet,,,"Osvaldo Fresedo, **Unknown (wind)",
Osvaldo Fresedo,Jazz Band Fresedo,8/8/1928,"Volvé, Chiquita",Vals,Instrumental,Odeon,78rpm,Mabel Wayne,,,26-28 / Sextet,,,"Osvaldo Fresedo, **Unknown (wind)",
Osvaldo Fresedo,Orquesta Típica Fresedo,8/11/1928,Chorra,Tango,Instrumental,Odeon,78rpm,Enrique Discépolo,,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,8/11/1928,Dandy,Tango,Instrumental,Odeon,78rpm,Lucio Demare,Agustín Irusta; Roberto Fugazot,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,8/11/1928,Haceme Caso A Mi,Tango,Ernesto Famá,Odeon,78rpm,Gerardo Matos Rodríguez,Mariano de la Torre,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,8/11/1928,Pero Yo Se,Tango,Ernesto Famá,Odeon,78rpm,Gerardo Matos Rodríguez,Mariano de la Torre,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,8/14/1928,Desdeñosa,Tango,Instrumental,Odeon,78rpm,Miguel Famá,,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,8/14/1928,La Hija De Japonesita,Tango,Instrumental,Odeon,78rpm,Ramón Montes,Enrique Maroni; Vicente de la Vega,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,8/14/1928,Marcha Atrás,Tango,Ernesto Famá,Odeon,78rpm,Enrique Delfino,Arturo Rodríguez Bustamante,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,8/14/1928,"Pim, Pam, Pum!",Tango,Ernesto Famá,Odeon,78rpm,Enrique Delfino,Alberto Vacarezza,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
 Osvaldo Fresedo , Osvaldo Fresedo y su Típica  ,"12,865.00", Casate Conmigo , Tango , Roberto Díaz , Victor , 78rpm , Osvaldo Fresedo , Emilio Fresedo ,, 33-39 / Rituzzi Piano , José María Rizzuti ," Alfredo Corletto, Saly S. Nisguritz (drums) "," Pascual Storti, Juan Salvatore "," Adolfo Muzzi, Pedro Desrets, José Lorito, Mario Perini, Charles Wimer (guitar), Nélida Gianneo (harp) "
Osvaldo Fresedo,Orquesta Típica Fresedo,8/21/1928,Pobre Cieguita,Tango,Instrumental,Odeon,78rpm,Julio Sanders,,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,8/21/1928,Retintín,Tango,Instrumental,Odeon,78rpm,Eduardo Arolas,,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,8/21/1928,Rivas,Tango,Instrumental,Odeon,78rpm,Hermes Peressini,,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,8/27/1928,Lamento Pampeano,Tango,Antonio Buglione,Odeon,78rpm,Juan Carlos Cobián,Luis Sepúlveda,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,8/27/1928,Todavía Hay Otarios,Tango,Antonio Buglione,Odeon,78rpm,Manuel Pizarro,,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,9/11/1928,Carambola,Tango,Instrumental,Odeon,78rpm,Fausto Frontera,,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,9/11/1928,Chorra,Tango,Antonio Buglione,Odeon,78rpm,Enrique Discépolo,,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,9/11/1928,Flores Muertas,Tango,Antonio Buglione,Odeon,78rpm,Luis Hughe,Adolfo Muzzi,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,9/11/1928,Triste Verdad,Tango,Antonio Buglione,Odeon,78rpm,Luis Minervini,,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,9/18/1928,A Pancho Sierra,Tango,Antonio Buglione,Odeon,78rpm,Víctor Donato,,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,9/18/1928,Angelito,Tango,Antonio Buglione,Odeon,78rpm,José Rizzuti,,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,9/18/1928,Obrerita,Tango,Antonio Buglione,Odeon,78rpm,Adrián Russo,Eugenio Cárdenas,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,9/18/1928,Tus Cartas,Tango,Instrumental,Odeon,78rpm,Antonio Bonavena,,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,9/25/1928,"Al Hipódromo, Chofer",Tango,Antonio Buglione,Odeon,78rpm,Julio Bonnet,,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,9/25/1928,Haragán,Tango,Instrumental,Odeon,78rpm,Enrique Delfino,Manuel Romero,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,9/25/1928,Tarasca Solo,Tango,Antonio Buglione,Odeon,78rpm,Bernardo Germino,José de Grandis,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,9/25/1928,"Vamos, Che",Tango,Antonio Buglione,Odeon,78rpm,Guillermo Otheguy,,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,10/2/1928,Majestuoso,Tango,Instrumental,Odeon,78rpm,Luis Brizzi,,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,10/2/1928,Ojos Matreros,Tango,Ernesto Famá,Odeon,78rpm,Ramón Montes,Francisco Brancatti,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,10/2/1928,Vieja Milonga,Tango,Instrumental,Odeon,78rpm,Samuel Castriota,Eugenio Cárdenas,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller"
Osvaldo Fresedo,Orquesta Típica Fresedo,10/9/1928,Alma En Pena,Tango,Ernesto Famá,Odeon,78rpm,Anselmo Aieta,Francisco García Jiménez,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller, **Unknown (guitar)"
Osvaldo Fresedo,Orquesta Típica Fresedo,10/9/1928,Piedad,Tango,Ernesto Famá,Odeon,78rpm,Carlos Percuoco,Luis de Biase,,26-28 / Sextet,José María Rizzuti,Humberto Costanzo,"Osvaldo Fresedo, Alberto Rodríguez","Adolfo Muzzi, Jean Koller, **Unknown (guitar)"
Osvaldo Fresedo,Orquesta Típica Osvaldo Fresedo,9/30/1929,En La Mala,Tango,Instrumental,Brunswick,78rpm,Arturo Bochatón,,,29-32 / Brunswick,Otto Montenbruck,Eduardo Poyares?,"Osvaldo Fresedo, Juan Salvatore","Henri Figarol, José Lorito, Jean Koller"
