Bandleader,Orchestra,Date,Title,Genre,Singer,Label,Master,Composer,Author,Arranger,Grouping,Pianist,Bassist,Bandoneon,Strings
Alfredo De Angelis,Orquesta Alfredo De Angelis,9/3/1954,Guardia Vieja,Tango,Instrumental,Odeón,Tape,Julio Caro,José Pedro de Grandis,,Tape (1952-56),Alfredo De Angelis,Hugo Besnatti,"Carlos Cubría, Eduardo Talián, Guillermo Vilar, Alfredo Dafuncio, Jorge Musante","Wenceslao Cinosi, Ángel Vilar, Hamlet Cicero, Hipólito Caron"
Alfredo De Angelis,Orquesta Alfredo De Angelis,9/3/1954,Malambo,Tango,Carlos Dante y Oscar Larroca,Odeón,Tape,Alfredo Angelis,José Rótulo,,Tape (1952-56),Alfredo De Angelis,Hugo Besnatti,"Carlos Cubría, Eduardo Talián, Guillermo Vilar, Alfredo Dafuncio, Jorge Musante","Wenceslao Cinosi, Ángel Vilar, Hamlet Cicero, Hipólito Caron"
Alfredo De Angelis,Orquesta Alfredo De Angelis,9/7/1954,El Escondite De Hernando (Hernando'S Hideaway),Tango,Instrumental,Odeón,Tape,Richard Adler; Jerry Ross,,,Tape (1952-56),Alfredo De Angelis,Hugo Besnatti,"Carlos Cubría, Eduardo Talián, Guillermo Vilar, Alfredo Dafuncio, Jorge Musante","Wenceslao Cinosi, Ángel Vilar, Hamlet Cicero, Hipólito Caron"
Alfredo De Angelis,Orquesta Alfredo De Angelis,9/7/1954,Mentira,Tango,Oscar Larroca,Odeón,Tape,Francisco Pracánico,Celedonio Esteban Flores,,Tape (1952-56),Alfredo De Angelis,Hugo Besnatti,"Carlos Cubría, Eduardo Talián, Guillermo Vilar, Alfredo Dafuncio, Jorge Musante","Wenceslao Cinosi, Ángel Vilar, Hamlet Cicero, Hipólito Caron"
Alfredo De Angelis,Orquesta Alfredo De Angelis,10/15/1954,En tus brazos,Tango,Oscar Larroca,Odeón,Tape,Carlos Zárate,Marvil (Elizardo Martínez Vilas),,Tape (1952-56),Alfredo De Angelis,Hugo Besnatti,"Carlos Cubría, Eduardo Talián, Guillermo Vilar, Alfredo Dafuncio, Jorge Musante","Wenceslao Cinosi, Ángel Vilar, Hamlet Cicero, Hipólito Caron"
Alfredo De Angelis,Orquesta Alfredo De Angelis,10/15/1954,Felisa Tolosa,Vals,Carlos Dante,Odeón,Tape,Raúl Hoyos,Ivo Pelay; Luis César Amadori,,Tape (1952-56),Alfredo De Angelis,Hugo Besnatti,"Carlos Cubría, Eduardo Talián, Guillermo Vilar, Alfredo Dafuncio, Jorge Musante","Wenceslao Cinosi, Ángel Vilar, Hamlet Cicero, Hipólito Caron"
Alfredo De Angelis,Orquesta Alfredo De Angelis,11/25/1954,A Tu Recuerdo,Tango,Carlos Dante,Odeón,Tape,Guillermo Vilar,Pedro Blasco,,Tape (1952-56),Alfredo De Angelis,Hugo Besnatti,"Carlos Cubría, Eduardo Talián, Guillermo Vilar, Alfredo Dafuncio, Jorge Musante","Wenceslao Cinosi, Ángel Vilar, Hamlet Cicero, Hipólito Caron"
Alfredo De Angelis,Orquesta Alfredo De Angelis,11/25/1954,Noche De Locura,Tango,Oscar Larroca,Odeón,Tape,Manuel Sucher,Carlos Bahr,,Tape (1952-56),Alfredo De Angelis,Hugo Besnatti,"Carlos Cubría, Eduardo Talián, Guillermo Vilar, Alfredo Dafuncio, Jorge Musante","Wenceslao Cinosi, Ángel Vilar, Hamlet Cicero, Hipólito Caron"
Alfredo De Angelis,Orquesta Alfredo De Angelis,12/1/1954,Nobleza De Arrabal,Tango,Carlos Dante,Odeón,Tape,Francisco Canaro,Arauco (Homero Manzi),,Tape (1952-56),Alfredo De Angelis,Hugo Besnatti,"Carlos Cubría, Eduardo Talián, Guillermo Vilar, Alfredo Dafuncio, Jorge Musante","Wenceslao Cinosi, Ángel Vilar, Hamlet Cicero, Hipólito Caron"
Alfredo De Angelis,Orquesta Alfredo De Angelis,12/1/1954,Una Señora Milonga,Milonga,Carlos Dante y Oscar Larroca,Odeón,Tape,Enrique Delfino,Juan V. Clauso (Venancio Juan Pedro Clauso),,Tape (1952-56),Alfredo De Angelis,Hugo Besnatti,"Carlos Cubría, Eduardo Talián, Guillermo Vilar, Alfredo Dafuncio, Jorge Musante","Wenceslao Cinosi, Ángel Vilar, Hamlet Cicero, Hipólito Caron"
Alfredo De Angelis,Orquesta Alfredo De Angelis,12/28/1954,Olga,Vals,Instrumental,Odeón,Tape,Francisco Peña,,,Tape (1952-56),Alfredo De Angelis,Hugo Besnatti,"Carlos Cubría, Eduardo Talián, Guillermo Vilar, Alfredo Dafuncio, Jorge Musante","Wenceslao Cinosi, Ángel Vilar, Hamlet Cicero, Hipólito Caron"
Alfredo De Angelis,Orquesta Alfredo De Angelis,12/28/1954,Remembranza (Remembranzas),Tango,Carlos Dante,Odeón,Tape,Mario Melfi,Mario Battistella,,Tape (1952-56),Alfredo De Angelis,Hugo Besnatti,"Carlos Cubría, Eduardo Talián, Guillermo Vilar, Alfredo Dafuncio, Jorge Musante","Wenceslao Cinosi, Ángel Vilar, Hamlet Cicero, Hipólito Caron"
Alfredo De Angelis,Orquesta Alfredo De Angelis,3/1/1955,Igual Que Dios,Tango,Oscar Larroca,Odeón,Tape,Antonio Rodio,José Rótulo,,Tape (1952-56),Alfredo De Angelis,Hugo Besnatti,"Carlos Cubría, Eduardo Talián, Guillermo Vilar, Alfredo Dafuncio, Jorge Musante","Wenceslao Cinosi, Ángel Vilar, Hamlet Cicero, Hipólito Caron"
Alfredo De Angelis,Orquesta Alfredo De Angelis,3/1/1955,Tu Corazón,Tango,Carlos Dante,Odeón,Tape,Donato Racciatti,Enrique Soriano (Enrique Aníbal Soriano Nóbile),,Tape (1952-56),Alfredo De Angelis,Hugo Besnatti,"Carlos Cubría, Eduardo Talián, Guillermo Vilar, Alfredo Dafuncio, Jorge Musante","Wenceslao Cinosi, Ángel Vilar, Hamlet Cicero, Hipólito Caron"
Alfredo De Angelis,Orquesta Alfredo De Angelis,4/24/1955,Triste Destino,Tango,Oscar Larroca,Odeón,Tape,Agustín Magaldi,Antonio Esteban Tello,,Tape (1952-56),Alfredo De Angelis,Hugo Besnatti,"Carlos Cubría, Eduardo Talián, Guillermo Vilar, Alfredo Dafuncio, Jorge Musante","Wenceslao Cinosi, Ángel Vilar, Hamlet Cicero, Hipólito Caron"
Alfredo De Angelis,Orquesta Alfredo De Angelis,4/26/1955,Caído Del Cielo,Tango,Instrumental,Odeón,Tape,Antonio Polito; Pedro Polito,Antonio Polito (A Timarni),,Tape (1952-56),Alfredo De Angelis,Hugo Besnatti,"Carlos Cubría, Eduardo Talián, Guillermo Vilar, Alfredo Dafuncio, Jorge Musante","Wenceslao Cinosi, Ángel Vilar, Hamlet Cicero, Hipólito Caron"
Alfredo De Angelis,Orquesta Alfredo De Angelis,4/26/1955,El Huérfano,Tango,Carlos Dante,Odeón,Tape,Anselmo Aieta,Francisco García Jiménez,,Tape (1952-56),Alfredo De Angelis,Hugo Besnatti,"Carlos Cubría, Eduardo Talián, Guillermo Vilar, Alfredo Dafuncio, Jorge Musante","Wenceslao Cinosi, Ángel Vilar, Hamlet Cicero, Hipólito Caron"
Alfredo De Angelis,Orquesta Alfredo De Angelis,4/26/1955,"Pare Aquí, Chofer!",Tango,Oscar Larroca,Odeón,Tape,Alfonso Casini,Alarcón (Alfonso Casini),,Tape (1952-56),Alfredo De Angelis,Hugo Besnatti,"Carlos Cubría, Eduardo Talián, Guillermo Vilar, Alfredo Dafuncio, Jorge Musante","Wenceslao Cinosi, Ángel Vilar, Hamlet Cicero, Hipólito Caron"
Alfredo De Angelis,Orquesta Alfredo De Angelis,4/26/1955,Virgen De Guadalupe,Tango,Carlos Dante y Oscar Larroca,Odeón,Tape,Francisco Pracánico,Luis Rubistein,,Tape (1952-56),Alfredo De Angelis,Hugo Besnatti,"Carlos Cubría, Eduardo Talián, Guillermo Vilar, Alfredo Dafuncio, Jorge Musante","Wenceslao Cinosi, Ángel Vilar, Hamlet Cicero, Hipólito Caron"
Alfredo De Angelis,Orquesta Alfredo De Angelis,5/24/1955,Tenía Que Suceder,Tango,Carlos Dante,Odeón,Tape,Arturo Gallucci,Julio Camilloni,,Tape (1952-56),Alfredo De Angelis,Hugo Besnatti,"Carlos Cubría, Eduardo Talián, Guillermo Vilar, Alfredo Dafuncio, Jorge Musante","Wenceslao Cinosi, Ángel Vilar, Hamlet Cicero, Hipólito Caron"
Alfredo De Angelis,Orquesta Alfredo De Angelis,6/23/1955,Caminito,Tango,,Odeón,Tape,Juan Filiberto,Gabino Coria Peñaloza,,Tape (1952-56),Alfredo De Angelis,Hugo Besnatti,"Carlos Cubría, Eduardo Talián, Guillermo Vilar, Alfredo Dafuncio, Jorge Musante","Wenceslao Cinosi, Ángel Vilar, Hamlet Cicero, Hipólito Caron"
Alfredo De Angelis,Orquesta Alfredo De Angelis,6/23/1955,Lágrimas De Sangre,Tango,Oscar Larroca,Odeón,Tape,Roberto Giménez,Roberto Giménez,,Tape (1952-56),Alfredo De Angelis,Hugo Besnatti,"Carlos Cubría, Eduardo Talián, Guillermo Vilar, Alfredo Dafuncio, Jorge Musante","Wenceslao Cinosi, Ángel Vilar, Hamlet Cicero, Hipólito Caron"
Alfredo De Angelis,Orquesta Alfredo De Angelis,7/13/1955,Adiós Adiós,Vals,Carlos Dante y Oscar Larroca,Odeón,Tape,Alfredo Pelaia,Alfredo Ángel Pelaia,,Tape (1952-56),Alfredo De Angelis,Hugo Besnatti,"Carlos Cubría, Eduardo Talián, Guillermo Vilar, Alfredo Dafuncio, Jorge Musante","Wenceslao Cinosi, Ángel Vilar, Hamlet Cicero, Hipólito Caron"
Alfredo De Angelis,Orquesta Alfredo De Angelis,7/13/1955,Una Madre,Tango,Carlos Dante,Odeón,Tape,Mario Melfi,Enrique Cadícamo (Domingo Enrique Cadícamo),,Tape (1952-56),Alfredo De Angelis,Hugo Besnatti,"Carlos Cubría, Eduardo Talián, Guillermo Vilar, Alfredo Dafuncio, Jorge Musante","Wenceslao Cinosi, Ángel Vilar, Hamlet Cicero, Hipólito Caron"
Alfredo De Angelis,Orquesta Alfredo De Angelis,11/2/1955,A Mi Padre,Tango,Oscar Larroca,Odeón,Tape,Héctor Marcó,Héctor Marcó,,Tape (1952-56),Alfredo De Angelis,Hugo Besnatti,"Carlos Cubría, Eduardo Talián, Guillermo Vilar, Alfredo Dafuncio, Jorge Musante","Wenceslao Cinosi, Ángel Vilar, Hamlet Cicero, Hipólito Caron"
Alfredo De Angelis,Orquesta Alfredo De Angelis,10/4/1955,Mi Rebeldía,Tango,Carlos Dante,Odeón,Tape,Guillermo Vilar,Ángel Raúl Vilar; Pedro Blasco,,Tape (1952-56),Alfredo De Angelis,Hugo Besnatti,"Carlos Cubría, Eduardo Talián, Guillermo Vilar, Alfredo Dafuncio, Jorge Musante","Wenceslao Cinosi, Ángel Vilar, Hamlet Cicero, Hipólito Caron"
Alfredo De Angelis,Orquesta Alfredo De Angelis,10/4/1955,Sangre Maleva,Tango,Oscar Larroca,Odeón,Tape,Dante Tortonese,Juan Miguel Velich; Pedro Platas,,Tape (1952-56),Alfredo De Angelis,Hugo Besnatti,"Carlos Cubría, Eduardo Talián, Guillermo Vilar, Alfredo Dafuncio, Jorge Musante","Wenceslao Cinosi, Ángel Vilar, Hamlet Cicero, Hipólito Caron"
Alfredo De Angelis,Orquesta Alfredo De Angelis,10/4/1955,Tu Íntimo Secreto,Tango,Carlos Dante y Oscar Larroca,Odeón,Tape,Graciano Gómez,Héctor Marcó,,Tape (1952-56),Alfredo De Angelis,Hugo Besnatti,"Carlos Cubría, Eduardo Talián, Guillermo Vilar, Alfredo Dafuncio, Jorge Musante","Wenceslao Cinosi, Ángel Vilar, Hamlet Cicero, Hipólito Caron"
Alfredo De Angelis,Orquesta Alfredo De Angelis,11/2/1955,Juana Milonga Señores,Milonga,Carlos Dante y Oscar Larroca,Odeón,Tape,Hipólito Carón; Oscar Larroca,Hipólito Oneca (Hipólito Vicente Benedetto Oneca),,Tape (1952-56),Alfredo De Angelis,Hugo Besnatti,"Carlos Cubría, Eduardo Talián, Guillermo Vilar, Alfredo Dafuncio, Jorge Musante","Wenceslao Cinosi, Ángel Vilar, Hamlet Cicero, Hipólito Caron"
Alfredo De Angelis,Orquesta Alfredo De Angelis,12/13/1955,No Le Digas Que La Quiero,Tango,Carlos Dante,Odeón,Tape,Enrique Delfino,Alberto Vacarezza,,Tape (1952-56),Alfredo De Angelis,Hugo Besnatti,"Carlos Cubría, Eduardo Talián, Guillermo Vilar, Alfredo Dafuncio, Jorge Musante","Wenceslao Cinosi, Ángel Vilar, Hamlet Cicero, Hipólito Caron"
Alfredo De Angelis,Orquesta Alfredo De Angelis,12/13/1955,Pifia,Tango,Oscar Larroca,Odeón,Tape,Wenceslao Cinosi; Wellington Cinosi,Sara Rainer,,Tape (1952-56),Alfredo De Angelis,Hugo Besnatti,"Carlos Cubría, Eduardo Talián, Guillermo Vilar, Alfredo Dafuncio, Jorge Musante","Wenceslao Cinosi, Ángel Vilar, Hamlet Cicero, Hipólito Caron"
Alfredo De Angelis,Orquesta Alfredo De Angelis,12/28/1955,El Vazquito,Tango,,Odeón,Tape,Luis Bernstein,,,Tape (1952-56),Alfredo De Angelis,Hugo Besnatti,"Carlos Cubría, Eduardo Talián, Guillermo Vilar, Alfredo Dafuncio, Jorge Musante","Wenceslao Cinosi, Ángel Vilar, Hamlet Cicero, Hipólito Caron"
Alfredo De Angelis,Orquesta Alfredo De Angelis,12/28/1955,Leyenda Del Río,Tango,Carlos Dante y Oscar Larroca,Odeón,Tape,Miguel Nijensohn,Juan Pueblito (Noej Scolnik),,Tape (1952-56),Alfredo De Angelis,Hugo Besnatti,"Carlos Cubría, Eduardo Talián, Guillermo Vilar, Alfredo Dafuncio, Jorge Musante","Wenceslao Cinosi, Ángel Vilar, Hamlet Cicero, Hipólito Caron"
Alfredo De Angelis,Orquesta Alfredo De Angelis,4/3/1956,El Mimoso,Tango,,Odeón,Tape,Santiago Fernández,,,"Rodríguez 1st bando, Braña 1st violin (1956-61)",Alfredo De Angelis,Hugo Besnatti,"Juan Miguel Rodríguez, Carlos Cubría, Américo Pinelli, Guillermo Vilar, Alfredo Dafuncio","Víctor Braña, Wenceslao Cinosi, Hipólito Caron, Ángel Vilar"
Alfredo De Angelis,Orquesta Alfredo De Angelis,4/3/1956,Fumando Espero,Tango,Carlos Dante,Odeón,Tape,Juan Masanas,Félix Garzo (Antonio José Gaya Gardus),,"Rodríguez 1st bando, Braña 1st violin (1956-61)",Alfredo De Angelis,Hugo Besnatti,"Juan Miguel Rodríguez, Carlos Cubría, Américo Pinelli, Guillermo Vilar, Alfredo Dafuncio","Víctor Braña, Wenceslao Cinosi, Hipólito Caron, Ángel Vilar"
Alfredo De Angelis,Orquesta Alfredo De Angelis,4/3/1956,Temas De Carnaval,Tango,Carlos Dante y Oscar Larroca,Odeón,Tape,Various,Various,,"Rodríguez 1st bando, Braña 1st violin (1956-61)",Alfredo De Angelis,Hugo Besnatti,"Juan Miguel Rodríguez, Carlos Cubría, Américo Pinelli, Guillermo Vilar, Alfredo Dafuncio","Víctor Braña, Wenceslao Cinosi, Hipólito Caron, Ángel Vilar"
Alfredo De Angelis,Orquesta Alfredo De Angelis,4/30/1956,Canción De Inmigrante,Tango,Carlos Dante,Odeón,Tape,Ricardo Malerba,Enrique Cadícamo (Domingo Enrique Cadícamo),,"Rodríguez 1st bando, Braña 1st violin (1956-61)",Alfredo De Angelis,Hugo Besnatti,"Juan Miguel Rodríguez, Carlos Cubría, Américo Pinelli, Guillermo Vilar, Alfredo Dafuncio","Víctor Braña, Wenceslao Cinosi, Hipólito Caron, Ángel Vilar"
Alfredo De Angelis,Orquesta Alfredo De Angelis,4/30/1956,Cuando No Se Quiere Más,Tango,Oscar Larroca,Odeón,Tape,Roberto Rufino,Abel Aznar,,"Rodríguez 1st bando, Braña 1st violin (1956-61)",Alfredo De Angelis,Hugo Besnatti,"Juan Miguel Rodríguez, Carlos Cubría, Américo Pinelli, Guillermo Vilar, Alfredo Dafuncio","Víctor Braña, Wenceslao Cinosi, Hipólito Caron, Ángel Vilar"
Alfredo De Angelis,Orquesta Alfredo De Angelis,5/18/1956,Y Todavía Te Quiero,Tango,Oscar Larroca,Odeón,Tape,Luciano Leocata,Abel Mariano Aznar,,"Rodríguez 1st bando, Braña 1st violin (1956-61)",Alfredo De Angelis,Hugo Besnatti,"Juan Miguel Rodríguez, Carlos Cubría, Américo Pinelli, Guillermo Vilar, Alfredo Dafuncio","Víctor Braña, Wenceslao Cinosi, Hipólito Caron, Ángel Vilar"
Alfredo De Angelis,Orquesta Alfredo De Angelis,5/23/1956,Corazón Encadenado,Tango,Oscar Larroca,Odeón,Tape,Francisco Canaro,Ivo Pelay,,"Rodríguez 1st bando, Braña 1st violin (1956-61)",Alfredo De Angelis,Hugo Besnatti,"Juan Miguel Rodríguez, Carlos Cubría, Américo Pinelli, Guillermo Vilar, Alfredo Dafuncio","Víctor Braña, Wenceslao Cinosi, Hipólito Caron, Ángel Vilar"
Alfredo De Angelis,Orquesta Alfredo De Angelis,5/23/1956,Perdóname Señor,Tango,Carlos Dante,Odeón,Tape,Francisco Pracánico,Verminio Servetto,,"Rodríguez 1st bando, Braña 1st violin (1956-61)",Alfredo De Angelis,Hugo Besnatti,"Juan Miguel Rodríguez, Carlos Cubría, Américo Pinelli, Guillermo Vilar, Alfredo Dafuncio","Víctor Braña, Wenceslao Cinosi, Hipólito Caron, Ángel Vilar"
Alfredo De Angelis,Orquesta Alfredo De Angelis,6/18/1956,Qué Risa,Tango,Carlos Dante,Odeón,Tape,Marsilio Robles,Marsilio Robles,,"Rodríguez 1st bando, Braña 1st violin (1956-61)",Alfredo De Angelis,Hugo Besnatti,"Juan Miguel Rodríguez, Carlos Cubría, Américo Pinelli, Guillermo Vilar, Alfredo Dafuncio","Víctor Braña, Wenceslao Cinosi, Hipólito Caron, Ángel Vilar"
Alfredo De Angelis,Orquesta Alfredo De Angelis,7/20/1956,La Clueca,Tango,,Odeón,Tape,Alfredo Angelis,Domingo Eduardo Sciaraffia,,"Rodríguez 1st bando, Braña 1st violin (1956-61)",Alfredo De Angelis,Hugo Besnatti,"Juan Miguel Rodríguez, Carlos Cubría, Américo Pinelli, Guillermo Vilar, Alfredo Dafuncio","Víctor Braña, Wenceslao Cinosi, Hipólito Caron, Ángel Vilar"
Alfredo De Angelis,Orquesta Alfredo De Angelis,7/20/1956,Sabe Don,Tango,Oscar Larroca,Odeón,Tape,Toto Rodríguez,Ricardo Thompson (Justo Ricardo Thompson),,"Rodríguez 1st bando, Braña 1st violin (1956-61)",Alfredo De Angelis,Hugo Besnatti,"Juan Miguel Rodríguez, Carlos Cubría, Américo Pinelli, Guillermo Vilar, Alfredo Dafuncio","Víctor Braña, Wenceslao Cinosi, Hipólito Caron, Ángel Vilar"
Alfredo De Angelis,Orquesta Alfredo De Angelis,8/8/1956,Farolas De Cielo,Tango,Carlos Dante,Odeón,Tape,Alfredo De Ángelis,Maritza De Castro (María Julia Criscuoli Migone),,"Rodríguez 1st bando, Braña 1st violin (1956-61)",Alfredo De Angelis,Hugo Besnatti,"Juan Miguel Rodríguez, Carlos Cubría, Américo Pinelli, Guillermo Vilar, Alfredo Dafuncio","Víctor Braña, Wenceslao Cinosi, Hipólito Caron, Ángel Vilar"
Alfredo De Angelis,Orquesta Alfredo De Angelis,8/8/1956,Luz y Sombra,Vals,Carlos Dante y Oscar Larroca,Odeón,Tape,Alfredo Angelis,Gervasio López,,"Rodríguez 1st bando, Braña 1st violin (1956-61)",Alfredo De Angelis,Hugo Besnatti,"Juan Miguel Rodríguez, Carlos Cubría, Américo Pinelli, Guillermo Vilar, Alfredo Dafuncio","Víctor Braña, Wenceslao Cinosi, Hipólito Caron, Ángel Vilar"
Alfredo De Angelis,Orquesta Alfredo De Angelis,8/16/1956,A Media Luz,Tango,,Odeón,Tape,Edgardo Donato,Carlos César Lenzi,,"Rodríguez 1st bando, Braña 1st violin (1956-61)",Alfredo De Angelis,Hugo Besnatti,"Juan Miguel Rodríguez, Carlos Cubría, Américo Pinelli, Guillermo Vilar, Alfredo Dafuncio","Víctor Braña, Wenceslao Cinosi, Hipólito Caron, Ángel Vilar"
Alfredo De Angelis,Orquesta Alfredo De Angelis,8/16/1956,Mi Promesa,Tango,Carlos Dante y Oscar Larroca,Odeón,Tape,Alfredo Angelis,José Rótulo,,"Rodríguez 1st bando, Braña 1st violin (1956-61)",Alfredo De Angelis,Hugo Besnatti,"Juan Miguel Rodríguez, Carlos Cubría, Américo Pinelli, Guillermo Vilar, Alfredo Dafuncio","Víctor Braña, Wenceslao Cinosi, Hipólito Caron, Ángel Vilar"
Alfredo De Angelis,Orquesta Alfredo De Angelis,10/29/1956,Café Para Dos,Tango,Oscar Larroca,Odeón,Tape,Francisco Canaro,Francisco Canaro,,"Rodríguez 1st bando, Braña 1st violin (1956-61)",Alfredo De Angelis,Hugo Besnatti,"Juan Miguel Rodríguez, Carlos Cubría, Américo Pinelli, Guillermo Vilar, Alfredo Dafuncio","Víctor Braña, Wenceslao Cinosi, Hipólito Caron, Ángel Vilar"
Alfredo De Angelis,Orquesta Alfredo De Angelis,10/29/1956,El Retrato De Los Viejos,Tango,Oscar Larroca,Odeón,Tape,Carlos Dante,Justo José Otero,,"Rodríguez 1st bando, Braña 1st violin (1956-61)",Alfredo De Angelis,Hugo Besnatti,"Juan Miguel Rodríguez, Carlos Cubría, Américo Pinelli, Guillermo Vilar, Alfredo Dafuncio","Víctor Braña, Wenceslao Cinosi, Hipólito Caron, Ángel Vilar"
Alfredo De Angelis,Orquesta Alfredo De Angelis,11/9/1956,Adiós Querida (2),Tango,Carlos Dante y Oscar Larroca,Odeón,Tape,Eduardo Patané,Floriano Faissal; Oscar Rubens (Oscar Rubistein) (spanish),,"Rodríguez 1st bando, Braña 1st violin (1956-61)",Alfredo De Angelis,Hugo Besnatti,"Juan Miguel Rodríguez, Carlos Cubría, Américo Pinelli, Guillermo Vilar, Alfredo Dafuncio","Víctor Braña, Wenceslao Cinosi, Hipólito Caron, Ángel Vilar"
Alfredo De Angelis,Orquesta Alfredo De Angelis,11/9/1956,Es Mejor,Tango,Carlos Dante,Odeón,Tape,Miguel Caló; Oscar Rubens,Miguel Caló; Oscar Rubens,,"Rodríguez 1st bando, Braña 1st violin (1956-61)",Alfredo De Angelis,Hugo Besnatti,"Juan Miguel Rodríguez, Carlos Cubría, Américo Pinelli, Guillermo Vilar, Alfredo Dafuncio","Víctor Braña, Wenceslao Cinosi, Hipólito Caron, Ángel Vilar"
Alfredo De Angelis,Orquesta Alfredo De Angelis,12/11/1956,Corralera,Milonga,,Odeón,Tape,Anselmo Aieta,,,"Rodríguez 1st bando, Braña 1st violin (1956-61)",Alfredo De Angelis,Hugo Besnatti,"Juan Miguel Rodríguez, Carlos Cubría, Américo Pinelli, Guillermo Vilar, Alfredo Dafuncio","Víctor Braña, Wenceslao Cinosi, Hipólito Caron, Ángel Vilar"
Alfredo De Angelis,Orquesta Alfredo De Angelis,12/11/1956,Muriéndome De Amor,Tango,Oscar Larroca,Odeón,Tape,Manuel Sucher,Carlos Bahr,,"Rodríguez 1st bando, Braña 1st violin (1956-61)",Alfredo De Angelis,Hugo Besnatti,"Juan Miguel Rodríguez, Carlos Cubría, Américo Pinelli, Guillermo Vilar, Alfredo Dafuncio","Víctor Braña, Wenceslao Cinosi, Hipólito Caron, Ángel Vilar"
Alfredo De Angelis,Orquesta Alfredo De Angelis,12/11/1956,Si No Me Engaña El Corazón,Tango,Carlos Dante,Odeón,Tape,Mauricio Miserizky,Carlos Bahr (Carlos Andrés Bahr),,"Rodríguez 1st bando, Braña 1st violin (1956-61)",Alfredo De Angelis,Hugo Besnatti,"Juan Miguel Rodríguez, Carlos Cubría, Américo Pinelli, Guillermo Vilar, Alfredo Dafuncio","Víctor Braña, Wenceslao Cinosi, Hipólito Caron, Ángel Vilar"
Alfredo De Angelis,Orquesta Alfredo De Angelis,12/11/1956,Soñemos,Tango,Oscar Larroca,Odeón,Tape,Roberto Caló; Roberto Rufino; Reinaldo Yiso,Roberto Caló; Roberto Rufino; Reinaldo Yiso,,"Rodríguez 1st bando, Braña 1st violin (1956-61)",Alfredo De Angelis,Hugo Besnatti,"Juan Miguel Rodríguez, Carlos Cubría, Américo Pinelli, Guillermo Vilar, Alfredo Dafuncio","Víctor Braña, Wenceslao Cinosi, Hipólito Caron, Ángel Vilar"
Alfredo De Angelis,Orquesta Alfredo De Angelis,12/11/1956,Tirame Una Serpentina,Tango,Carlos Dante,Odeón,Tape,Anselmo Aieta,Juan Faustino Sarcione,,"Rodríguez 1st bando, Braña 1st violin (1956-61)",Alfredo De Angelis,Hugo Besnatti,"Juan Miguel Rodríguez, Carlos Cubría, Américo Pinelli, Guillermo Vilar, Alfredo Dafuncio","Víctor Braña, Wenceslao Cinosi, Hipólito Caron, Ángel Vilar"
Alfredo De Angelis,Orquesta Alfredo De Angelis,4/29/1957,Arrabalero,Tango,Oscar Larroca,Odeón,Tape,Osvaldo Fresedo,Eduardo Calvo,,"Rodríguez 1st bando, Braña 1st violin (1956-61)",Alfredo De Angelis,Hugo Besnatti,"Juan Miguel Rodríguez, Carlos Cubría, Américo Pinelli, Guillermo Vilar, Alfredo Dafuncio","Víctor Braña, Wenceslao Cinosi, Hipólito Caron, Ángel Vilar"
Alfredo De Angelis,Orquesta Alfredo De Angelis,4/29/1957,Cielo De Sombra,Tango,Carlos Dante,Odeón,Tape,Antonio Sciacca,Carlos Canapale,,"Rodríguez 1st bando, Braña 1st violin (1956-61)",Alfredo De Angelis,Hugo Besnatti,"Juan Miguel Rodríguez, Carlos Cubría, Américo Pinelli, Guillermo Vilar, Alfredo Dafuncio","Víctor Braña, Wenceslao Cinosi, Hipólito Caron, Ángel Vilar"
Alfredo De Angelis,Orquesta Alfredo De Angelis,5/23/1957,El Tango Club,Tango,,Odeón,Tape,Alfredo Angelis; Armando Angeletti,,,"Rodríguez 1st bando, Braña 1st violin (1956-61)",Alfredo De Angelis,Hugo Besnatti,"Juan Miguel Rodríguez, Carlos Cubría, Américo Pinelli, Guillermo Vilar, Alfredo Dafuncio","Víctor Braña, Wenceslao Cinosi, Hipólito Caron, Ángel Vilar"
Alfredo De Angelis,Orquesta Alfredo De Angelis,5/23/1957,La Criolla,Milonga,Carlos Dante y Oscar Larroca,Odeón,Tape,Carlos Gardel; José Razzano,Carlos Gardel; José Razzano,,"Rodríguez 1st bando, Braña 1st violin (1956-61)",Alfredo De Angelis,Hugo Besnatti,"Juan Miguel Rodríguez, Carlos Cubría, Américo Pinelli, Guillermo Vilar, Alfredo Dafuncio","Víctor Braña, Wenceslao Cinosi, Hipólito Caron, Ángel Vilar"
