Orchestra,Date,Title,Genre,Singer,Label,Master,Composer,Author,Arranger / Orchestrator,Grouping,Pianist,Bassist,Bandoneon,Strings
Aníbal Troilo,1946-05-14,Tres Y Dos,Tango,Instrumental,Víctor,78rpm,Aníbal Troilo,,,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Alberto García; Eduardo Marino; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Simón Zlotnik (viola); Alfredo Citro (cello)
Aníbal Troilo,1946-06-14,En Carne Propia,Tango,Alberto Marino,Víctor,78rpm,Manuel Sucher,Carlos Bahr,,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Alberto García; Eduardo Marino; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Simón Zlotnik (viola); Alfredo Citro (cello)
Aníbal Troilo,1946-06-14,Tarde Gris,Tango,Floreal Ruiz,Víctor,78rpm,Juan Bautista Guido,Luis Rubistein,,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Alberto García; Eduardo Marino; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Simón Zlotnik (viola); Alfredo Citro (cello)
Aníbal Troilo,1946-06-14,Camino Del Tucumán,Tango,Marino / Ruiz,Víctor,78rpm,José Razzano y Cátulo Castillo,José Razzano y Cátulo Castillo,,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Alberto García; Eduardo Marino; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Simón Zlotnik (viola); Alfredo Citro (cello)
Aníbal Troilo,1946-07-11,Rosicler,Tango,Alberto Marino,Víctor,78rpm,José Basso,Francisco García Jiménez,José Basso,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Alberto García; Eduardo Marino; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Simón Zlotnik (viola); Alfredo Citro (cello)
Aníbal Troilo,1946-07-11,Que Me Van Hablar De Amor,Tango,Floreal Ruiz,Víctor,78rpm,Héctor Stamponi,Homero Expósito,Argentino Galván,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Alberto García; Eduardo Marino; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Simón Zlotnik (viola); Alfredo Citro (cello)
Aníbal Troilo,1946-07-11,Buen Amigo,Tango,Instrumental,Víctor,78rpm,Julio De Caro,Juan Carlos Marambio Catan,Argentino Galván,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Alberto García; Eduardo Marino; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Simón Zlotnik (viola); Alfredo Citro (cello)
Aníbal Troilo,1946-09-25,Así Es Ninon,Tango,Alberto Marino,Víctor,78rpm,Juan Larenza,Marsilio Robles,,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Alberto García; Eduardo Marino; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Simón Zlotnik (viola); Alfredo Citro (cello)
Aníbal Troilo,1946-09-25,Solo Se Quiere Una Vez,Tango,Floreal Ruiz,Víctor,78rpm,Carlos Vicente Geroni Flores,Claudio Frollo,Argentino Galván,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Alberto García; Eduardo Marino; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Simón Zlotnik (viola); Alfredo Citro (cello)
Aníbal Troilo,1946-10-22,Sin Palabras,Tango,Alberto Marino,Víctor,78rpm,Mariano Mores,Enrique Santos Discepolo,Argentino Galván,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Alberto García; Eduardo Marino; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Simón Zlotnik (viola); Alfredo Citro (cello)
Aníbal Troilo,1946-10-22,La Revancha,Tango,Instrumental,Víctor,78rpm,Pedro Laurenz,,Argentino Galván,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Alberto García; Eduardo Marino; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Simón Zlotnik (viola); Alfredo Citro (cello)
Aníbal Troilo,1946-11-28,Mi Tango Triste,Tango,Alberto Marino,Víctor,78rpm,Aníbal Troilo,José María Contursi,,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Alberto García; Eduardo Marino; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Simón Zlotnik (viola); Alfredo Citro (cello)
Aníbal Troilo,1946-11-28,Mientras Gime El Bandoneón,Tango,Floreal Ruiz,Víctor,78rpm,Enrique Cadícamo,Enrique Cadícamo,,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Alberto García; Eduardo Marino; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Simón Zlotnik (viola); Alfredo Citro (cello)
Aníbal Troilo,1947-04-29,El Milagro,Tango,Edmundo Rivero,Víctor,78rpm,Armando Pontier,Homero Expósito,Argentino Galván,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Alberto García; Eduardo Marino; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Simón Zlotnik (viola); Alfredo Citro (cello)
Aníbal Troilo,1947-04-29,"Yira, Yira",Tango,Edmundo Rivero,Víctor,78rpm,Enrique Santos Discepolo,Enrique Santos Discepolo,,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Alberto García; Eduardo Marino; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Simón Zlotnik (viola); Alfredo Citro (cello)
Aníbal Troilo,1947-04-29,Confesión,Tango,Floreal Ruiz,Víctor,78rpm,Enrique Santos Discepolo,Enrique Santos Discepolo y Luis César Amadori,Argentino Galván,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Alberto García; Eduardo Marino; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Simón Zlotnik (viola); Alfredo Citro (cello)
Aníbal Troilo,1947-04-29,Flor De Lino,Vals,Floreal Ruiz,Víctor,78rpm,Héctor Stamponi,Homero Expósito,Argentino Galván,Basso Piano 1943-47,José Basso,Enrique Díaz,Aníbal Troilo; Juan Miguel Rodriguez; Alberto García; Eduardo Marino; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Simón Zlotnik (viola); Alfredo Citro (cello)
Aníbal Troilo,1947-07-04,Carnaval,Tango,Edmundo Rivero,Víctor,78rpm,Anselmo Aieta,Francisco García Jiménez,Argentino Galván,Figari Piano 1947-50,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Simón Zlotnik (viola); Alfredo Citro (cello)
Aníbal Troilo,1947-07-04,Tu Pálido Final,Tango,Edmundo Rivero,Víctor,78rpm,Vicente Demarco,Alfredo Faustino Roldán,Argentino Galván,Figari Piano 1947-50,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Simón Zlotnik (viola); Alfredo Citro (cello)
Aníbal Troilo,1947-07-04,Y Dicen Que No Te Quiero,Tango,Floreal Ruiz,Víctor,78rpm,José Canet,José Canet,Argentino Galván,Figari Piano 1947-50,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Simón Zlotnik (viola); Alfredo Citro (cello)
Aníbal Troilo,1947-07-04,El Morocho y el Oriental [Gardel-Razzano],Milonga,Ruiz / Rivero,Víctor,78rpm,Ángel D'Agostino,Enrique Cadícamo,Argentino Galván,Figari Piano 1947-50,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Simón Zlotnik (viola); Alfredo Citro (cello)
Aníbal Troilo,1947-08-19,Yo Te Bendigo,Tango,Edmundo Rivero,Víctor,78rpm,Juan de Dios Filiberto,Juan Andrés Bruno,,Figari Piano 1947-50,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Simón Zlotnik (viola); Alfredo Citro (cello)
Aníbal Troilo,1947-08-19,Romance De Barrio,Vals,Floreal Ruiz,Víctor,78rpm,Aníbal Troilo,Homero Manzi,Argentino Galván,Figari Piano 1947-50,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Simón Zlotnik (viola); Alfredo Citro (cello)
Aníbal Troilo,1947-10-07,Los Ejes De Mi Carreta,Milonga,Edmundo Rivero,Víctor,78rpm,Atahualpa Yupanqui,Romildo Risso,,Figari Piano 1947-50,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Simón Zlotnik (viola); Alfredo Citro (cello)
Aníbal Troilo,1947-10-07,Y La Perdí,Tango,Floreal Ruiz,Víctor,78rpm,Antonio Rodio,José María Contursi,Argentino Galván,Figari Piano 1947-50,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Simón Zlotnik (viola); Alfredo Citro (cello)
Aníbal Troilo,1947-10-24,Tapera,Tango,Edmundo Rivero,Víctor,78rpm,Hugo Gutiérrez,Homero Manzi,Argentino Galván,Figari Piano 1947-50,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Simón Zlotnik (viola); Alfredo Citro (cello)
Aníbal Troilo,1947-10-24,Corazón De Papel,Tango,Floreal Ruiz,Víctor,78rpm,Cátulo Castillo,Alberto Franco,,Figari Piano 1947-50,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Simón Zlotnik (viola); Alfredo Citro (cello)
Aníbal Troilo,1948-02-23,Sur,Tango,Edmundo Rivero,Víctor,78rpm,Aníbal Troilo,Homero Manzi,Argentino Glaván,Figari Piano 1947-50,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Simón Zlotnik (viola); Alfredo Citro (cello)
Aníbal Troilo,1948-02-23,De Todo Te Olvidas,Tango,Floreal Ruiz,Víctor,78rpm,Salvador Merico,Enrique Cadícamo,,Figari Piano 1947-50,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Simón Zlotnik (viola); Alfredo Citro (cello)
Aníbal Troilo,1948-02-28,Tu Perro Pekinés,Tango,Edmundo Rivero,Víctor,78rpm,Luis Rubistein,Luis Rubistein,,Figari Piano 1947-50,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Simón Zlotnik (viola); Alfredo Citro (cello)
Aníbal Troilo,1948-02-28,Desvelo,Tango,Floreal Ruiz,Víctor,78rpm,Eduardo Bonessi,Enrique Cadícamo,,Figari Piano 1947-50,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Simón Zlotnik (viola); Alfredo Citro (cello)
Aníbal Troilo,1948-07-08,Cafetín De Buenos Aires,Tango,Edmundo Rivero,Víctor,78rpm,Mariano Mores,Enrique Santos Discépolo,Ismael Spitalnik,Figari Piano 1947-50,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Simón Zlotnik (viola); Alfredo Citro (cello)
Aníbal Troilo,1948-07-08,Lagrimitas De Mi Corazón,Vals,Ruiz / Rivero,Víctor,78rpm,Ángel Domínguez,José Rótulo,,Figari Piano 1947-50,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Simón Zlotnik (viola); Alfredo Citro (cello)
Aníbal Troilo,1948-10-01,Como Tú,Tango,Edmundo Rivero,Víctor,78rpm,Ángel Domínguez (Ángel Adolfo Domínguez),José Rótulo,,Figari Piano 1947-50,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Simón Zlotnik (viola); Alfredo Citro (cello)
Aníbal Troilo,1948-10-01,Ojos Negros,Tango,Instrumental,Víctor,78rpm,Vicente Greco,Pedro Numa Cordoba,Ismael Spitalnik,Figari Piano 1947-50,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Marcos Troilo ,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Simón Zlotnik (viola); Alfredo Citro (cello)
Aníbal Troilo,1949-03-30,Patético,Tango,Instrumental,Víctor,Micro,Jorge Caldara,,Ismael Spitalnik,Figari Piano 1947-50,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Fernando Tell,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Simón Zlotnik (viola); Alfredo Citro (cello)
Aníbal Troilo,1949-03-30,Una Lagrima Tuya,Tango,Rivero / Calderón,Víctor,Micro,Mariano Mores,Homero Manzi,Emilio Balcarce,Figari Piano 1947-50,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Fernando Tell,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Simón Zlotnik (viola); Alfredo Citro (cello)
Aníbal Troilo,1949-03-31,Cuando Volverás,Tango,Aldo Calderón,Víctor,Micro,Pedro Maffia,José Horacio Staffolani,Astor Piazzolla,Figari Piano 1947-50,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Fernando Tell,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Simón Zlotnik (viola); Alfredo Citro (cello)
Aníbal Troilo,1949-03-31,El Último Organito,Tango,Edmundo Rivero,Víctor,Micro,Acho Manzi,Homero Manzi,Emilio Balcarce,Figari Piano 1947-50,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Fernando Tell,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Simón Zlotnik (viola); Alfredo Citro (cello)
Aníbal Troilo,1949-03-31,Milonga En Negro,Milonga,Edmundo Rivero,Víctor,Micro,Edmundo Rivero,Edmundo Rivero,,Figari Piano 1947-50,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Fernando Tell,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Simón Zlotnik (viola); Alfredo Citro (cello)
Aníbal Troilo,1949-03-31,A Unos Ojos,Vals,Rivero / Calderón,Víctor,Micro,Carlos Montbrun Ocampo; Gabriel Héctor Hernán Videla,Gabriel Héctor Hernán Videla,Emilio Balcarce,Figari Piano 1947-50,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Fernando Tell,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Simón Zlotnik (viola); Alfredo Citro (cello)
Aníbal Troilo,1949-06-30,Mi Noche Triste,Tango,Edmundo Rivero,Víctor,Micro,Samuel Castriota,Celedonio Flores,Ismael Spitalnik,Figari Piano 1947-50,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Fernando Tell,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Simón Zlotnik (viola); Alfredo Citro (cello)
Aníbal Troilo,1949-06-30,A La Parrilla,Tango,Instrumental,Víctor,Micro,Carlos Figari,Pascual Contursi,Ismael Spitalnik,Figari Piano 1947-50,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Fernando Tell,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Simón Zlotnik (viola); Alfredo Citro (cello)
Aníbal Troilo,1949-07-22,La Mariposa,Tango,Edmundo Rivero,Víctor,Micro,Pedro Maffia,,Argentino Glaván,Figari Piano 1947-50,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Fernando Tell,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Simón Zlotnik (viola); Alfredo Citro (cello)
Aníbal Troilo,1949-07-22,Selección de Tangos de Julio De Caro,Tango,Instrumental,Víctor,Micro,Julio De Caro,Héctor Blomberg,Argentino Glaván,Figari Piano 1947-50,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Fernando Tell,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Simón Zlotnik (viola); Alfredo Citro (cello)
Aníbal Troilo,1949-10-20,La Viajera Perdida,Tango,Edmundo Rivero,Víctor,Micro,Enrique Maciel,Alberto Mastra,Ismael Spitalnik,Figari Piano 1947-50,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Fernando Tell,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Simón Zlotnik (viola); Alfredo Citro (cello)
Aníbal Troilo,1949-10-20,Miriñaque,Milonga,Rivero / Calderón,Víctor,Micro,Alberto Mastra,José María Contursi,Argentino Galván,Figari Piano 1947-50,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Fernando Tell,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Simón Zlotnik (viola); Alfredo Citro (cello)
Aníbal Troilo,1949-10-26,Y Volvemos A Querernos,Tango,Aldo Calderón,Víctor,Micro,Luciano Leocata,Cátulo Castillo,Astor Piazzolla,Figari Piano 1947-50,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Fernando Tell,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Simón Zlotnik (viola); Alfredo Citro (cello)
Aníbal Troilo,1949-10-26,Tú,Tango,Edmundo Rivero,Víctor,Micro,José Dames,Abel Aznar,,Figari Piano 1947-50,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Fernando Tell,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Simón Zlotnik (viola); Alfredo Citro (cello)
Aníbal Troilo,1950-11-24,Para Lucirse,Tango,Instrumental,T.K.,78rpm,Astor Piazzolla,,Astor Piazzolla,T.K. + Figari 1950-54,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Fernando Tell,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Simón Zlotnik (viola); Alfredo Citro (cello)
Aníbal Troilo,1950-11-24,"Che, Bandoneón",Tango,Jorge Casal,T.K.,78rpm,Aníbal Troilo,Homero Manzi,Astor Piazzolla,T.K. + Figari 1950-54,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Fernando Tell,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Simón Zlotnik (viola); Alfredo Citro (cello)
Aníbal Troilo,1951-02-19,Mi Vieja Viola,Tango,Jorge Casal,T.K.,78rpm,Humberto Correa,Francisco Loiácono,Astor Piazzolla,T.K. + Figari 1950-54,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Fernando Tell,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Simón Zlotnik (viola); Alfredo Citro (cello)
Aníbal Troilo,1951-02-19,Tata No Quiero,Milonga,Aldo Calderón,T.K.,78rpm,René Ruiz,Francisco Brancatti y Juan Velich,Astor Piazzolla,T.K. + Figari 1950-54,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Fernando Tell,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Simón Zlotnik (viola); Alfredo Citro (cello)
Aníbal Troilo,1951-03-21,Prepárense,Tango,Instrumental,T.K.,78rpm,Astor Piazzolla,,Astor Piazzolla,T.K. + Figari 1950-54,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Fernando Tell,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Cayetano Gianna (viola); Alfredo Citro (cello)
Aníbal Troilo,1951-03-21,El Patio De La Morocha,Tango,Jorge Casal,T.K.,78rpm,Mariano Mores,Luis Rubistein,,T.K. + Figari 1950-54,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Fernando Tell,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Cayetano Gianna (viola); Alfredo Citro (cello)
Aníbal Troilo,1951-04-18,La Trampera,Milonga,Instrumental,T.K.,78rpm,Aníbal Troilo,Charrúa,,T.K. + Figari 1950-54,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Fernando Tell,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Cayetano Gianna (viola); Alfredo Citro (cello)
Aníbal Troilo,1951-04-18,N.P... (No Placé),Tango,Raúl Berón,T.K.,78rpm,Juan José Riverol,Francisco Antonio Loiácono,,T.K. + Figari 1950-54,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Fernando Tell,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Cayetano Gianna (viola); Alfredo Citro (cello)
Aníbal Troilo,1951-05-29,Discepolín,Tango,Raúl Berón,T.K.,78rpm,Aníbal Troilo,Cátulo Castillo,Astor Piazzolla,T.K. + Figari 1950-54,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Fernando Tell,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Cayetano Gianna (viola); Alfredo Citro (cello)
Aníbal Troilo,1951-05-29,Responso,Tango,Instrumental,T.K.,78rpm,Aníbal Troilo,,Astor Piazzolla,T.K. + Figari 1950-54,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Fernando Tell,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Cayetano Gianna (viola); Alfredo Citro (cello)
Aníbal Troilo,1951-06-26,De Vuelta Al Bulín,Tango,Raúl Berón,T.K.,78rpm,José Martinez,Homero Manzi,Ismael Spitalnik,T.K. + Figari 1950-54,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Fernando Tell,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Cayetano Gianna (viola); Alfredo Citro (cello)
Aníbal Troilo,1951-06-26,Bien Milonga,Tango,Instrumental,T.K.,78rpm,Ismael Spitalnik,Pascual Contursi,Ismael Spitalnik,T.K. + Figari 1950-54,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Fernando Tell,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Cayetano Gianna (viola); Alfredo Citro (cello)
Aníbal Troilo,1951-07-30,La Cumparsita,Tango,Instrumental,T.K.,78rpm,Gerardo Matos Rodriguez,Nicolás Olivari,Astor Piazzolla,T.K. + Figari 1950-54,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Fernando Tell,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Cayetano Gianna (viola); Alfredo Citro (cello)
Aníbal Troilo,1951-07-30,Un Momento,Vals,Raúl Berón,T.K.,78rpm,Héctor Stamponi,Héctor Stamponi,,T.K. + Figari 1950-54,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Fernando Tell,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Cayetano Gianna (viola); Alfredo Citro (cello)
Aníbal Troilo,1951-07-30,Inspiración,Tango,Instrumental,T.K.,78rpm,Peregrino Paulos,Gerardo Matos Rodriguez,Astor Piazzolla,T.K. + Figari 1950-54,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Fernando Tell,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Cayetano Gianna (viola); Alfredo Citro (cello)
Aníbal Troilo,1951-07-30,La Violeta,Tango,Jorge Casal,T.K.,78rpm,Cátulo Castillo,Humberto Correa,Astor Piazzolla,T.K. + Figari 1950-54,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Fernando Tell,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Cayetano Gianna (viola); Alfredo Citro (cello)
Aníbal Troilo,1951-07-30,Tanguango,Un nuevo ritmo para toda orquesta,Instrumental,TK,78rpm,Astor Piazzolla,,Astor Piazzolla,T.K. + Figari 1950-54,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Fernando Tell,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Cayetano Gianna (viola); Alfredo Citro (cello)
Aníbal Troilo,1952-03-20,Buenos Aires,Tango,Jorge Casal,T.K.,Tape,Manuel Jovés,Emilio Fresedo,Astor Piazzolla,T.K. + Figari 1950-54,Carlos Figari,Enrique Díaz,Aníbal Troilo; Alberto García; Domingo Mattío; Eduardo Marino; Fernando Tell,David Díaz; Reynaldo Nichele; Juan Alzina; Nicolás Albero; Cayetano Gianna (viola); Alfredo Citro (cello)
