Orchestra,Date,Title,Genre,Singer,Label,Master,Composer,Author,Arranger,Grouping,Pianist,Bassist,Bandoneons,Strings
Juan D'Arienzo,9/28/1943,Si La Llegaran A Ver,Tango,Héctor Mauré,Víctor,78rpm,Juan D'Arienzo,Enrique Cadícamo,,Salamanca Piano 1940-45,Fulvio Salamanca,Olindo Sinibaldi,"Héctor Varela, Eladio Blanco, Alberto San Miguel, José Di Pilato, Jorge Ceriotti","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Clemente Arnáiz"
Juan D'Arienzo,9/28/1943,Yo Quiero Cantar Un Tango,Tango,Héctor Mauré,Víctor,78rpm,Miguel Nijensohn; José Nieso,José Suñe,,Salamanca Piano 1940-45,Fulvio Salamanca,Olindo Sinibaldi,"Héctor Varela, Eladio Blanco, Alberto San Miguel, José Di Pilato, Jorge Ceriotti","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Clemente Arnáiz"
Juan D'Arienzo,11/23/1943,Joaquina,Tango,Instrumental,Víctor,78rpm,Juan Bergamino,,,Salamanca Piano 1940-45,Fulvio Salamanca,Olindo Sinibaldi,"Héctor Varela, Eladio Blanco, Alberto San Miguel, José Di Pilato, Jorge Ceriotti","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Clemente Arnáiz"
Juan D'Arienzo,11/23/1943,La Cumparsita,Tango,Instrumental,Víctor,78rpm,Gerardo Rodríguez,Pascual Contursi; Enrique Maroni; Gerardo Rodríguez,,Salamanca Piano 1940-45,Fulvio Salamanca,Olindo Sinibaldi,"Héctor Varela, Eladio Blanco, Alberto San Miguel, José Di Pilato, Jorge Ceriotti","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Clemente Arnáiz"
Juan D'Arienzo,11/23/1943,La Puñalada,Milonga,Instrumental,Víctor,78rpm,Pintín Alves),Celedonio Flores,,Salamanca Piano 1940-45,Fulvio Salamanca,Olindo Sinibaldi,"Héctor Varela, Eladio Blanco, Alberto San Miguel, José Di Pilato, Jorge Ceriotti","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Clemente Arnáiz"
Juan D'Arienzo,11/23/1943,Uno,Tango,Héctor Mauré,Víctor,78rpm,Mariano Mores,Enrique Discépolo,,Salamanca Piano 1940-45,Fulvio Salamanca,Olindo Sinibaldi,"Héctor Varela, Eladio Blanco, Alberto San Miguel, José Di Pilato, Jorge Ceriotti","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Clemente Arnáiz"
Juan D'Arienzo,12/27/1943,A Mercedes,Vals,Héctor Mauré,Víctor,78rpm,Hugo Gutiérrez,Juan Clauso,,Salamanca Piano 1940-45,Fulvio Salamanca,Olindo Sinibaldi,"Héctor Varela, Eladio Blanco, Alberto San Miguel, José Di Pilato, Jorge Ceriotti","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Clemente Arnáiz"
Juan D'Arienzo,12/27/1943,Candombe Rioplatense,Milonga,Juan Carlos Lamas,Víctor,78rpm,Carmelo Santiago; Pintín Castellanos,Carmelo Santiago; Pintín Castellanos,,Salamanca Piano 1940-45,Fulvio Salamanca,Olindo Sinibaldi,"Héctor Varela, Eladio Blanco, Alberto San Miguel, José Di Pilato, Jorge Ceriotti","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Clemente Arnáiz"
Juan D'Arienzo,12/27/1943,Es Inútil Que La Llores,Tango,Juan Carlos Lamas,Víctor,78rpm,Salvador Grupillo,Luis Caruso,,Salamanca Piano 1940-45,Fulvio Salamanca,Olindo Sinibaldi,"Héctor Varela, Eladio Blanco, Alberto San Miguel, José Di Pilato, Jorge Ceriotti","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Clemente Arnáiz"
Juan D'Arienzo,12/27/1943,Prisionero,Vals,Héctor Mauré,Víctor,78rpm,Julio Carresons,Carlos Bahr,,Salamanca Piano 1940-45,Fulvio Salamanca,Olindo Sinibaldi,"Héctor Varela, Eladio Blanco, Alberto San Miguel, José Di Pilato, Jorge Ceriotti","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Clemente Arnáiz"
Juan D'Arienzo,12/27/1943,Viejo Tintero,Tango,Juan Carlos Lamas,Víctor,78rpm,Graciano Leone,Estrella Mamán,,Salamanca Piano 1940-45,Fulvio Salamanca,Olindo Sinibaldi,"Héctor Varela, Eladio Blanco, Alberto San Miguel, José Di Pilato, Jorge Ceriotti","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Clemente Arnáiz"
Juan D'Arienzo,5/17/1944,Ana María,Milonga,Héctor Mauré,Víctor,78rpm,Fulvio Salamanca,Nolo López,,Salamanca Piano 1940-45,Fulvio Salamanca,Olindo Sinibaldi,"Héctor Varela, Eladio Blanco, Alberto San Miguel, José Di Pilato, Jorge Ceriotti","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Clemente Arnáiz"
Juan D'Arienzo,5/17/1944,El Apache Argentino,Tango,Instrumental,Víctor,78rpm,Manuel Aróztegui,,,Salamanca Piano 1940-45,Fulvio Salamanca,Olindo Sinibaldi,"Héctor Varela, Eladio Blanco, Alberto San Miguel, José Di Pilato, Jorge Ceriotti","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Clemente Arnáiz"
Juan D'Arienzo,5/17/1944,Las Doce,Tango,Héctor Mauré,Víctor,78rpm,Juan D'Arienzo,Nolo López,,Salamanca Piano 1940-45,Fulvio Salamanca,Olindo Sinibaldi,"Héctor Varela, Eladio Blanco, Alberto San Miguel, José Di Pilato, Jorge Ceriotti","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Clemente Arnáiz"
Juan D'Arienzo,5/17/1944,Lilián,Tango,Héctor Mauré,Víctor,78rpm,Héctor Varela,Manuel López,,Salamanca Piano 1940-45,Fulvio Salamanca,Olindo Sinibaldi,"Héctor Varela, Eladio Blanco, Alberto San Miguel, José Di Pilato, Jorge Ceriotti","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Clemente Arnáiz"
Juan D'Arienzo,6/9/1944,La Mentirosa,Tango,Instrumental,Víctor,78rpm,Anselmo Aieta,Francisco Jiménez,,Salamanca Piano 1940-45,Fulvio Salamanca,Olindo Sinibaldi,"Héctor Varela, Eladio Blanco, Alberto San Miguel, José Di Pilato, Jorge Ceriotti","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Clemente Arnáiz"
Juan D'Arienzo,7/7/1944,Después,Tango,Alberto Echagüe,Víctor,78rpm,Hugo Gutiérrez,Homero Manzi,,Salamanca Piano 1940-45,Fulvio Salamanca,Olindo Sinibaldi,"Héctor Varela, Eladio Blanco, Alberto San Miguel, José Di Pilato, Jorge Ceriotti","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Clemente Arnáiz"
Juan D'Arienzo,7/7/1944,El Huracán,Tango,Instrumental,Víctor,78rpm,Osvaldo Donato; Edgardo Donato,Manuel López,,Salamanca Piano 1940-45,Fulvio Salamanca,Olindo Sinibaldi,"Héctor Varela, Eladio Blanco, Alberto San Miguel, José Di Pilato, Jorge Ceriotti","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Clemente Arnáiz"
Juan D'Arienzo,7/21/1944,Amarras,Tango,Héctor Mauré,Víctor,78rpm,Carlos Marchisio,Carmelo Santiago,,Salamanca Piano 1940-45,Fulvio Salamanca,Olindo Sinibaldi,"Héctor Varela, Eladio Blanco, Alberto San Miguel, José Di Pilato, Jorge Ceriotti","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Clemente Arnáiz"
Juan D'Arienzo,8/28/1944,No Nos Veremos Nunca Más,Tango,Alberto Echagüe,Víctor,78rpm,Juan D'Arienzo,Carlos Waiss,,Salamanca Piano 1940-45,Fulvio Salamanca,Olindo Sinibaldi,"Héctor Varela, Eladio Blanco, Alberto San Miguel, José Di Pilato, Jorge Ceriotti","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Clemente Arnáiz"
Juan D'Arienzo,8/28/1944,Yo Me Llamo Eloy Peralta,Milonga,Alberto Echagüe,Víctor,78rpm,Arturo Bassi,Jacinto Font,,Salamanca Piano 1940-45,Fulvio Salamanca,Olindo Sinibaldi,"Héctor Varela, Eladio Blanco, Alberto San Miguel, José Di Pilato, Jorge Ceriotti","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Clemente Arnáiz"
Juan D'Arienzo,9/21/1944,El Romántico,Tango,Instrumental,Víctor,78rpm,Arturo Bassi,,,Salamanca Piano 1940-45,Fulvio Salamanca,Olindo Sinibaldi,"Héctor Varela, Eladio Blanco, Alberto San Miguel, José Di Pilato, Jorge Ceriotti","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Clemente Arnáiz"
Juan D'Arienzo,9/21/1944,La Madrugada,Tango,Alberto Echagüe,Víctor,78rpm,Ángel Maffia,Cátulo Castillo,,Salamanca Piano 1940-45,Fulvio Salamanca,Olindo Sinibaldi,"Héctor Varela, Eladio Blanco, Alberto San Miguel, José Di Pilato, Jorge Ceriotti","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Clemente Arnáiz"
Juan D'Arienzo,10/20/1944,El Rezongón,Tango,Instrumental,Víctor,78rpm,Rafael Natta,,,Salamanca Piano 1940-45,Fulvio Salamanca,Olindo Sinibaldi,"Héctor Varela, Eladio Blanco, Alberto San Miguel, José Di Pilato, Jorge Ceriotti","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Clemente Arnáiz"
Juan D'Arienzo,10/24/1944,A Suerte Y Verdad,Tango,Alberto Echagüe,Víctor,78rpm,Carlos Parodi,Carlos Waiss,,Salamanca Piano 1940-45,Fulvio Salamanca,Olindo Sinibaldi,"Héctor Varela, Eladio Blanco, Alberto San Miguel, José Di Pilato, Jorge Ceriotti","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Clemente Arnáiz"
Juan D'Arienzo,10/24/1944,La Mañana,Milonga,Alberto Echagüe,Víctor,78rpm,Miguel Bucino,Miguel Bucino,,Salamanca Piano 1940-45,Fulvio Salamanca,Olindo Sinibaldi,"Héctor Varela, Eladio Blanco, Alberto San Miguel, José Di Pilato, Jorge Ceriotti","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Clemente Arnáiz"
Juan D'Arienzo,10/24/1944,Venus,Tango,Instrumental,Víctor,78rpm,Alfredo Bevilacqua,Antonio Polito,,Salamanca Piano 1940-45,Fulvio Salamanca,Olindo Sinibaldi,"Héctor Varela, Eladio Blanco, Alberto San Miguel, José Di Pilato, Jorge Ceriotti","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Clemente Arnáiz"
Juan D'Arienzo,12/15/1944,Clavel,Milonga,Alberto Echagüe,Víctor,78rpm,José Cordero,José Cordero,,Salamanca Piano 1940-45,Fulvio Salamanca,Olindo Sinibaldi,"Héctor Varela, Eladio Blanco, Alberto San Miguel, José Di Pilato, Jorge Ceriotti","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Clemente Arnáiz"
Juan D'Arienzo,12/15/1944,El Paisanito,Milonga,Alberto Echagüe,Víctor,78rpm,Pascual Clausi,Melecio Pérez,,Salamanca Piano 1940-45,Fulvio Salamanca,Olindo Sinibaldi,"Héctor Varela, Eladio Blanco, Alberto San Miguel, José Di Pilato, Jorge Ceriotti","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Clemente Arnáiz"
Juan D'Arienzo,12/15/1944,Oro De Ley,Milonga,Alberto Echagüe,Víctor,78rpm,Román Juri,Carlos Waiss,,Salamanca Piano 1940-45,Fulvio Salamanca,Olindo Sinibaldi,"Héctor Varela, Eladio Blanco, Alberto San Miguel, José Di Pilato, Jorge Ceriotti","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Clemente Arnáiz"
Juan D'Arienzo,12/15/1944,Seamos Amigos,Tango,Alberto Echagüe,Víctor,78rpm,Domingo Rullo,Príncipe Cubano,,Salamanca Piano 1940-45,Fulvio Salamanca,Olindo Sinibaldi,"Héctor Varela, Eladio Blanco, Alberto San Miguel, José Di Pilato, Jorge Ceriotti","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Clemente Arnáiz"
Juan D'Arienzo,12/26/1944,Color Cielo,Tango,Armando Laborde,Víctor,78rpm,Antonio Bonavena,Antonio Bonavena,,Salamanca Piano 1940-45,Fulvio Salamanca,Olindo Sinibaldi,"Héctor Varela, Eladio Blanco, Alberto San Miguel, José Di Pilato, Jorge Ceriotti","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Clemente Arnáiz"
Juan D'Arienzo,12/26/1944,Magdala,Tango,Armando Laborde,Víctor,78rpm,Rodolfo Biagi,Francisco Gorrindo,,Salamanca Piano 1940-45,Fulvio Salamanca,Olindo Sinibaldi,"Héctor Varela, Eladio Blanco, Alberto San Miguel, José Di Pilato, Jorge Ceriotti","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Clemente Arnáiz"
Juan D'Arienzo,12/26/1944,Me Gusta Bailar La Milonga,Milonga,Alberto Echagüe,Víctor,78rpm,Pintín Castellanos ,Pintín Alves,,Salamanca Piano 1940-45,Fulvio Salamanca,Olindo Sinibaldi,"Héctor Varela, Eladio Blanco, Alberto San Miguel, José Di Pilato, Jorge Ceriotti","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Clemente Arnáiz"
Juan D'Arienzo,12/26/1944,Vieja Volanta,Tango,Alberto Echagüe,Víctor,78rpm,Ernesto Cruz,Francisco Marino,,Salamanca Piano 1940-45,Fulvio Salamanca,Olindo Sinibaldi,"Héctor Varela, Eladio Blanco, Alberto San Miguel, José Di Pilato, Jorge Ceriotti","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Clemente Arnáiz"
Juan D'Arienzo,4/17/1945,Aparcero,Tango,Echagüe / Laborde,Víctor,78rpm,Anselmo Aieta,Antonio Radicci,,Salamanca Piano 1940-45,Fulvio Salamanca,Olindo Sinibaldi,"Héctor Varela, Eladio Blanco, Alberto San Miguel, José Di Pilato, Jorge Ceriotti","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Clemente Arnáiz"
Juan D'Arienzo,4/17/1945,Pájaro Sin Luz,Tango,Armando Laborde,Víctor,78rpm,Carlos Marchisio,Carmelo Santiago,,Salamanca Piano 1940-45,Fulvio Salamanca,Olindo Sinibaldi,"Héctor Varela, Eladio Blanco, Alberto San Miguel, José Di Pilato, Jorge Ceriotti","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Clemente Arnáiz"
Juan D'Arienzo,4/17/1945,"Sígueme, Si Puedes",Tango,Instrumental,Víctor,78rpm,Alejandro Scarpino; Juan Caldarella,Antonio Anselmi,,Salamanca Piano 1940-45,Fulvio Salamanca,Olindo Sinibaldi,"Héctor Varela, Eladio Blanco, Alberto San Miguel, José Di Pilato, Jorge Ceriotti","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Clemente Arnáiz"
Juan D'Arienzo,5/4/1945,Corrientes Y Esmeralda,Tango,Alberto Echagüe,Víctor,78rpm,Francisco Pracánico,Celedonio Flores,,Salamanca Piano 1940-45,Fulvio Salamanca,Olindo Sinibaldi,"Héctor Varela, Eladio Blanco, Alberto San Miguel, José Di Pilato, Jorge Ceriotti","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Clemente Arnáiz"
Juan D'Arienzo,5/4/1945,La Pena Del Payador,Vals,Armando Laborde,Víctor,78rpm,José Servidio; Luis Servidio,Eduardo Méndez,,Salamanca Piano 1940-45,Fulvio Salamanca,Olindo Sinibaldi,"Héctor Varela, Eladio Blanco, Alberto San Miguel, José Di Pilato, Jorge Ceriotti","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Clemente Arnáiz"
Juan D'Arienzo,5/4/1945,Si Supieras Que La Extraño,Tango,Armando Laborde,Víctor,78rpm,Héctor Varela,Carlos Waiss,,Salamanca Piano 1940-45,Fulvio Salamanca,Olindo Sinibaldi,"Héctor Varela, Eladio Blanco, Alberto San Miguel, José Di Pilato, Jorge Ceriotti","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Clemente Arnáiz"
Juan D'Arienzo,6/25/1945,El Tren De Las Once,Tango,Armando Laborde,Víctor,78rpm,Horacio Susena,Horacio Susena,,Salamanca + 6 Bandos 1945-50,Fulvio Salamanca,Olindo Sinibaldi,"Héctor Varela, Eladio Blanco, Alberto San Miguel, José Di Pilato, Jorge Ceriotti, Salvador Alonso","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Clemente Arnáiz"
Juan D'Arienzo,6/25/1945,Ya Estamos Iguales,Tango,Alberto Echagüe,Víctor,78rpm,Anselmo Aieta,Francisco Jiménez,,Salamanca + 6 Bandos 1945-50,Fulvio Salamanca,Olindo Sinibaldi,"Héctor Varela, Eladio Blanco, Alberto San Miguel, José Di Pilato, Jorge Ceriotti, Salvador Alonso","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Clemente Arnáiz"
Juan D'Arienzo,7/26/1945,Andanzas,Tango,Alberto Echagüe,Víctor,78rpm,Eladio Blanco,Carlos Waiss,,Salamanca + 6 Bandos 1945-50,Fulvio Salamanca,Olindo Sinibaldi,"Héctor Varela, Eladio Blanco, Alberto San Miguel, José Di Pilato, Jorge Ceriotti, Salvador Alonso","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Clemente Arnáiz"
Juan D'Arienzo,7/26/1945,El Pensamiento,Tango,Instrumental,Víctor,78rpm,José Martínez,Francisco Jiménez,,Salamanca + 6 Bandos 1945-50,Fulvio Salamanca,Olindo Sinibaldi,"Héctor Varela, Eladio Blanco, Alberto San Miguel, José Di Pilato, Jorge Ceriotti, Salvador Alonso","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Clemente Arnáiz"
Juan D'Arienzo,7/26/1945,Me Duele El Corazón,Vals,Armando Laborde,Víctor,78rpm,C. Yeguit; Luis Mendoza,C. Yeguit; Luis Mendoza,Osmar Maderna,Salamanca + 6 Bandos 1945-50,Fulvio Salamanca,Olindo Sinibaldi,"Héctor Varela, Eladio Blanco, Alberto San Miguel, José Di Pilato, Jorge Ceriotti, Salvador Alonso","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Clemente Arnáiz"
Juan D'Arienzo,8/28/1945,Aquí He Venido A Cantar,Tango,Armando Laborde,Víctor,78rpm,Fulvio Salamanca,Carlos Bahr,,Salamanca + 6 Bandos 1945-50,Fulvio Salamanca,Olindo Sinibaldi,"Héctor Varela, Eladio Blanco, Alberto San Miguel, José Di Pilato, Jorge Ceriotti, Salvador Alonso","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Clemente Arnáiz"
Juan D'Arienzo,8/28/1945,Azul Y Oro,Tango,Instrumental,Víctor,78rpm,Emilio Querejeta,,,Salamanca + 6 Bandos 1945-50,Fulvio Salamanca,Olindo Sinibaldi,"Héctor Varela, Eladio Blanco, Alberto San Miguel, José Di Pilato, Jorge Ceriotti, Salvador Alonso","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Clemente Arnáiz"
Juan D'Arienzo,8/28/1945,Pregonera,Tango,Armando Laborde,Víctor,78rpm,Alfredo Angelis,José Rótulo,,Salamanca + 6 Bandos 1945-50,Fulvio Salamanca,Olindo Sinibaldi,"Héctor Varela, Eladio Blanco, Alberto San Miguel, José Di Pilato, Jorge Ceriotti, Salvador Alonso","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Clemente Arnáiz"
Juan D'Arienzo,10/3/1945,Canchero,Tango,Alberto Echagüe,Víctor,78rpm,Arturo Bassi,Celedonio Flores,,Salamanca + 6 Bandos 1945-50,Fulvio Salamanca,Olindo Sinibaldi,"Héctor Varela, Eladio Blanco, Alberto San Miguel, José Di Pilato, Jorge Ceriotti, Salvador Alonso","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Clemente Arnáiz"
Juan D'Arienzo,10/3/1945,Vamos Zaino,Tango,Armando Laborde,Víctor,78rpm,Rosendo Luna,Enrique Cadícamo,,Salamanca + 6 Bandos 1945-50,Fulvio Salamanca,Olindo Sinibaldi,"Héctor Varela, Eladio Blanco, Alberto San Miguel, José Di Pilato, Jorge Ceriotti, Salvador Alonso","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Clemente Arnáiz"
Juan D'Arienzo,10/26/1945,Don Alfonso,Tango,Instrumental,Víctor,78rpm,Héctor Varela; Eladio Blanco,,,Salamanca + 6 Bandos 1945-50,Fulvio Salamanca,Olindo Sinibaldi,"Héctor Varela, Eladio Blanco, Alberto San Miguel, José Di Pilato, Jorge Ceriotti, Salvador Alonso","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Clemente Arnáiz"
Juan D'Arienzo,10/26/1945,Leguisamo Solo,Tango,Alberto Echagüe,Víctor,78rpm,Modesto Papávero,Modesto Papávero,,Salamanca + 6 Bandos 1945-50,Fulvio Salamanca,Olindo Sinibaldi,"Héctor Varela, Eladio Blanco, Alberto San Miguel, José Di Pilato, Jorge Ceriotti, Salvador Alonso","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Clemente Arnáiz"
Juan D'Arienzo,12/24/1945,Del Pasado,Milonga,Echagüe / Laborde,Víctor,78rpm,Francisco Marino,Francisco Marino,,Salamanca + 6 Bandos 1945-50,Fulvio Salamanca,Olindo Sinibaldi,"Héctor Varela, Eladio Blanco, Alberto San Miguel, José Di Pilato, Jorge Ceriotti, Salvador Alonso","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Clemente Arnáiz"
Juan D'Arienzo,12/24/1945,La Galarcita,Tango,Instrumental,Víctor,78rpm,Mauricio Guariglia,Antonio Polito,,Salamanca + 6 Bandos 1945-50,Fulvio Salamanca,Olindo Sinibaldi,"Héctor Varela, Eladio Blanco, Alberto San Miguel, José Di Pilato, Jorge Ceriotti, Salvador Alonso","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Clemente Arnáiz"
Juan D'Arienzo,12/24/1945,Siempre Amigos (Pa' Mi Es Igual),Tango,Alberto Echagüe,Víctor,78rpm,Lucio Demare; Santiago Fugazot,Domingo Cadícamo,,Salamanca + 6 Bandos 1945-50,Fulvio Salamanca,Olindo Sinibaldi,"Héctor Varela, Eladio Blanco, Alberto San Miguel, José Di Pilato, Jorge Ceriotti, Salvador Alonso","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Clemente Arnáiz"
Juan D'Arienzo,12/24/1945,Yo No Espero Nada,Tango,Alberto Echagüe,Víctor,78rpm,Salvador Alonso,Julio Alberto,,Salamanca + 6 Bandos 1945-50,Fulvio Salamanca,Olindo Sinibaldi,"Héctor Varela, Eladio Blanco, Alberto San Miguel, José Di Pilato, Jorge Ceriotti, Salvador Alonso","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Clemente Arnáiz"
Juan D'Arienzo,1/1/1946,Fuegos artificiales,Tango,Instrumental,Víctor,78rpm,Roberto Firpo; Eduardo Arolas,,,Salamanca + 6 Bandos 1945-50,Fulvio Salamanca,Olindo Sinibaldi,"Héctor Varela, Eladio Blanco, Alberto San Miguel, José Di Pilato, Jorge Ceriotti, Salvador Alonso","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Clemente Arnáiz"
Juan D'Arienzo,3/6/1946,Con Alma De Tango,Tango,Armando Laborde,Víctor,78rpm,Juan D'Arienzo,Carlos Waiss,,Salamanca + 6 Bandos 1945-50,Fulvio Salamanca,Olindo Sinibaldi,"Héctor Varela, Eladio Blanco, Alberto San Miguel, José Di Pilato, Jorge Ceriotti, Salvador Alonso","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Clemente Arnáiz"
Juan D'Arienzo,3/6/1946,Don Goyo,Tango,Instrumental,Víctor,78rpm,Luis Bernstein,,,Salamanca + 6 Bandos 1945-50,Fulvio Salamanca,Olindo Sinibaldi,"Héctor Varela, Eladio Blanco, Alberto San Miguel, José Di Pilato, Jorge Ceriotti, Salvador Alonso","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Clemente Arnáiz"
Juan D'Arienzo,3/6/1946,La Espuela,Milonga,Instrumental,Víctor,78rpm,Elsa Guidini,,,Salamanca + 6 Bandos 1945-50,Fulvio Salamanca,Olindo Sinibaldi,"Héctor Varela, Eladio Blanco, Alberto San Miguel, José Di Pilato, Jorge Ceriotti, Salvador Alonso","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Clemente Arnáiz"
Juan D'Arienzo,3/6/1946,Te Espero En Rodriguez Peña,Tango,Alberto Echagüe,Víctor,78rpm,Héctor Varela,Carlos Waiss,,Salamanca + 6 Bandos 1945-50,Fulvio Salamanca,Olindo Sinibaldi,"Héctor Varela, Eladio Blanco, Alberto San Miguel, José Di Pilato, Jorge Ceriotti, Salvador Alonso","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Clemente Arnáiz"
Juan D'Arienzo,3/6/1946,Tendrás Que Llorar,Vals,Echagüe / Laborde,Víctor,78rpm,Cristino Tapia,Cristino Tapia,,Salamanca + 6 Bandos 1945-50,Fulvio Salamanca,Olindo Sinibaldi,"Héctor Varela, Eladio Blanco, Alberto San Miguel, José Di Pilato, Jorge Ceriotti, Salvador Alonso","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Clemente Arnáiz"
Juan D'Arienzo,5/3/1946,Lo Mismo Que Ayer,Vals,Echagüe / Laborde,Víctor,78rpm,Juan D'Arienzo; Héctor Varela,Juan D'Arienzo; Héctor Varela,,Salamanca + 6 Bandos 1945-50,Fulvio Salamanca,Olindo Sinibaldi,"Héctor Varela, Eladio Blanco, Alberto San Miguel, José Di Pilato, Jorge Ceriotti, Salvador Alonso","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Clemente Arnáiz"
Juan D'Arienzo,5/3/1946,Pan Comido,Tango,Alberto Echagüe,Víctor,78rpm,Ismael Gómez,Enrique Dizeo,,Salamanca + 6 Bandos 1945-50,Fulvio Salamanca,Olindo Sinibaldi,"Héctor Varela, Eladio Blanco, Alberto San Miguel, José Di Pilato, Jorge Ceriotti, Salvador Alonso","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Clemente Arnáiz"
Juan D'Arienzo,5/3/1946,Siete Leguas,Tango,Armando Laborde,Víctor,78rpm,Teófilo Lespés,Carlos Waiss,,Salamanca + 6 Bandos 1945-50,Fulvio Salamanca,Olindo Sinibaldi,"Héctor Varela, Eladio Blanco, Alberto San Miguel, José Di Pilato, Jorge Ceriotti, Salvador Alonso","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Clemente Arnáiz"
Juan D'Arienzo,8/26/1946,Chaparrón,Milonga,Alberto Echagüe,Víctor,78rpm,Pintín Castellanos,Francisco Jiménez,,Salamanca + 6 Bandos 1945-50,Fulvio Salamanca,Olindo Sinibaldi,"Héctor Varela, Eladio Blanco, Alberto San Miguel, José Di Pilato, Jorge Ceriotti, Salvador Alonso","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Clemente Arnáiz"
Juan D'Arienzo,8/26/1946,Condesita,Tango,Armando Laborde,Víctor,78rpm,Onofrio Venditti,Mario Battistella,,Salamanca + 6 Bandos 1945-50,Fulvio Salamanca,Olindo Sinibaldi,"Héctor Varela, Eladio Blanco, Alberto San Miguel, José Di Pilato, Jorge Ceriotti, Salvador Alonso","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Clemente Arnáiz"
Juan D'Arienzo,8/26/1946,Desde Aquella Noche,Tango,Armando Laborde,Víctor,78rpm,Fulvio Salamanca,Carlos Bahr,,Salamanca + 6 Bandos 1945-50,Fulvio Salamanca,Olindo Sinibaldi,"Héctor Varela, Eladio Blanco, Alberto San Miguel, José Di Pilato, Jorge Ceriotti, Salvador Alonso","Cayetano Puglisi, Blas Pensato, Jaime Ferrer, Clemente Arnáiz"
